"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHCHD10.2",1.11804919269192e-19,0.169514667793288,0.646,0.52,3.76715494985617e-15,"3","CHCHD10"
"HNRNPA2B1.1",1.24103032798454e-19,-0.235732659866755,0.721,0.725,4.18152758711111e-15,"3","HNRNPA2B1"
"RPS24.3",1.45449212178077e-19,-0.14388324725607,0.984,0.984,4.90076575512813e-15,"3","RPS24"
"CYBB.2",1.56250742359082e-19,-0.370428670902034,0.453,0.535,5.26471251304692e-15,"3","CYBB"
"LEPROTL1.2",1.61100217362296e-19,0.119936991720685,0.654,0.511,5.42811072380521e-15,"3","LEPROTL1"
"ETS2.1",1.92373802654383e-19,-0.356874471237301,0.452,0.511,6.48184290663677e-15,"3","ETS2"
"HNRNPA1.3",2.91096952431107e-19,-0.265998952221193,0.765,0.776,9.80822071521372e-15,"3","HNRNPA1"
"ACYP2.3",3.26872894345027e-19,0.101499427286765,0.334,0.229,1.10136553020613e-14,"3","ACYP2"
"C6orf48.2",3.427151288238e-19,0.15086831399198,0.724,0.605,1.15474435505891e-14,"3","C6orf48"
"CITED2.3",4.2283811262461e-19,0.125621992108776,0.6,0.464,1.42471073667736e-14,"3","CITED2"
"SLC19A3.3",7.04064578450795e-19,0.106083483958917,0.233,0.146,2.37227519063211e-14,"3","SLC19A3"
"AMIGO2.3",8.8875155970196e-19,0.111656828609059,0.334,0.23,2.99455950525978e-14,"3","AMIGO2"
"HNMT.2",9.69534944094315e-19,0.134886963863654,0.684,0.542,3.26675104063138e-14,"3","HNMT"
"DDHD1.1",1.05317075027248e-18,0.104397636409249,0.305,0.204,3.54855352596809e-14,"3","DDHD1"
"CTSZ.2",1.14778491318657e-18,0.108548033767596,0.903,0.774,3.86734648649084e-14,"3","CTSZ"
"IER3.3",1.30217293791081e-18,-0.336006061783609,0.117,0.203,4.38754149699667e-14,"3","IER3"
"NFU1.2",1.65075987413625e-18,0.113127680216327,0.359,0.251,5.56207031991467e-14,"3","NFU1"
"CSF1R.3",1.90265276841689e-18,-0.257907253040541,0.131,0.219,6.41079823790386e-14,"3","CSF1R"
"COX17.3",2.27365336202873e-18,0.129481922447972,0.806,0.686,7.66084763801961e-14,"3","COX17"
"LIMS2",2.34201071185707e-18,0.105825745712643,0.147,0.082,7.8911708925312e-14,"3","LIMS2"
"C2.2",2.41978264934001e-18,0.113352232342207,0.295,0.197,8.15321565868622e-14,"3","C2"
"VEGFB.1",2.7511815677686e-18,0.104329607925361,0.309,0.21,9.26983117443953e-14,"3","VEGFB"
"RGS2.3",2.76867484070548e-18,-0.49896339860496,0.198,0.282,9.32877300827303e-14,"3","RGS2"
"CSTA.3",2.80097233851949e-18,0.131046686686365,0.843,0.731,9.43759619740756e-14,"3","CSTA"
"SOD1.3",2.90770217759454e-18,0.130443547761259,0.782,0.638,9.79721171718704e-14,"3","SOD1"
"GCA.3",3.20469680612963e-18,-0.305044658610745,0.373,0.443,1.07979054185732e-13,"3","GCA"
"GLIPR1.2",6.08451484421226e-18,-0.31956245797532,0.332,0.408,2.05011643160888e-13,"3","GLIPR1"
"CRTAP",6.58934202923066e-18,0.119682840621967,0.537,0.404,2.22021290332898e-13,"3","CRTAP"
"EIF1B.1",8.32482875682046e-18,0.118012174947666,0.656,0.521,2.80496780132309e-13,"3","EIF1B"
"RPS11.3",9.56808568269028e-18,-0.13983122152347,0.958,0.954,3.22387078992566e-13,"3","RPS11"
"RP5-839B4.8.3",1.04633529441281e-17,0.102748271531666,0.452,0.33,3.52552214099453e-13,"3","RP5-839B4.8"
"THBD.1",1.15844695131165e-17,-0.275269225132201,0.186,0.28,3.90327115774946e-13,"3","THBD"
"LILRB2.2",1.56730907874736e-17,-0.282348522904652,0.09,0.169,5.28089120993137e-13,"3","LILRB2"
"HDDC2.2",2.54256111475158e-17,0.101972580555057,0.474,0.354,8.56690542004398e-13,"3","HDDC2"
"PGK1.2",3.58514440814842e-17,-0.254236622266874,0.629,0.656,1.20797855688153e-12,"3","PGK1"
"TOMM40.1",3.850045276578e-17,0.138451272413783,0.384,0.278,1.29723425549019e-12,"3","TOMM40"
"PABPC1.3",4.07923498715746e-17,-0.240853424022376,0.973,0.964,1.37445743657283e-12,"3","PABPC1"
"DSTN.2",4.39946944636234e-17,0.114108565952783,0.781,0.639,1.48235723525733e-12,"3","DSTN"
"ALDH2.3",8.25775381548771e-17,0.129870630269435,0.83,0.703,2.78236757059043e-12,"3","ALDH2"
"EIF4A2.2",1.07043259412063e-16,0.114896638472083,0.691,0.572,3.60671558263006e-12,"3","EIF4A2"
"DDX5.2",1.21302940541128e-16,-0.196616096211603,0.855,0.844,4.08718127859275e-12,"3","DDX5"
"TFPT.2",1.35913239023336e-16,0.102514861280414,0.434,0.324,4.57946067565229e-12,"3","TFPT"
"ID2",1.46885797012297e-16,-0.35707114044126,0.479,0.522,4.94917004453235e-12,"3","ID2"
"HBEGF.3",1.61471496426853e-16,-0.378885105746289,0.275,0.349,5.44062060060638e-12,"3","HBEGF"
"MGST3.2",1.63666385411143e-16,0.116068230581829,0.829,0.689,5.51457519004306e-12,"3","MGST3"
"GGA2.2",1.68527135372164e-16,0.11319807561848,0.418,0.31,5.67835329922969e-12,"3","GGA2"
"PTPRC.3",2.94026170157691e-16,-0.296743585039496,0.661,0.675,9.90691777729324e-12,"3","PTPRC"
"SQSTM1.2",3.32047253352103e-16,0.119394827856865,0.733,0.594,1.11880001544457e-11,"3","SQSTM1"
"PFN1.1",4.52687531611227e-16,-0.157223360079823,0.933,0.916,1.52528536901087e-11,"3","PFN1"
"TDRD3.1",5.52393462924095e-16,0.127839956384236,0.161,0.096,1.86123453397644e-11,"3","TDRD3"
"COTL1.2",7.66340718795527e-16,-0.332370499898772,0.6,0.615,2.58210841790965e-11,"3","COTL1"
"RAC2.1",1.03051625022978e-15,-0.312984508214339,0.338,0.399,3.47222145352421e-11,"3","RAC2"
"DPH3",1.20801301754173e-15,0.106026982045764,0.472,0.357,4.07027906130511e-11,"3","DPH3"
"ITGB2.2",1.27302620134585e-15,-0.249739135861984,0.554,0.603,4.28933448281469e-11,"3","ITGB2"
"HSPB1.3",1.36872730706729e-15,0.116180569221814,0.709,0.571,4.61178978843252e-11,"3","HSPB1"
"TMEM14C.3",1.53082164876938e-15,0.103325921073759,0.65,0.523,5.15795046336354e-11,"3","TMEM14C"
"TYROBP.1",1.70763167094609e-15,0.105899493229569,0.991,0.942,5.75369415208576e-11,"3","TYROBP"
"NRIP1",2.09729046952479e-15,0.130384373653242,0.319,0.224,7.06661050801683e-11,"3","NRIP1"
"SMS.2",2.50509438187321e-15,0.103178429974832,0.598,0.478,8.4406650102836e-11,"3","SMS"
"ATP6AP1.3",4.03117526718742e-15,0.108393036109939,0.694,0.552,1.35826419452613e-10,"3","ATP6AP1"
"AQP3.3",4.83077917889501e-15,-0.306778031117516,0.271,0.341,1.62768273653688e-10,"3","AQP3"
"TYMP.3",6.24316315648993e-15,-0.328160563032413,0.608,0.629,2.10357139394772e-10,"3","TYMP"
"ISCU.3",7.46591216424999e-15,0.11170574958998,0.658,0.539,2.51556444462239e-10,"3","ISCU"
"RPL35A.3",7.53890601008749e-15,-0.141693381816462,0.97,0.967,2.54015899103888e-10,"3","RPL35A"
"TPM3.3",8.88210062874994e-15,-0.229389645421925,0.742,0.726,2.99273498585101e-10,"3","TPM3"
"RNASE6.2",1.4161539568633e-14,-0.32984223726849,0.161,0.234,4.77158914225522e-10,"3","RNASE6"
"HEXB.3",1.43417162356073e-14,0.12458425734894,0.762,0.631,4.83229786842553e-10,"3","HEXB"
"CLIC1",1.52161570155732e-14,-0.179323392554729,0.814,0.799,5.12693194482724e-10,"3","CLIC1"
"MRC1.2",1.92717969377583e-14,-0.310024526366079,0.778,0.725,6.49343926020828e-10,"3","MRC1"
"GSN.3",2.17024274537177e-14,-0.347336952070312,0.567,0.573,7.31241590625565e-10,"3","GSN"
"HLA-E.2",4.05701937977413e-14,-0.193632208101888,0.823,0.814,1.36697210982109e-09,"3","HLA-E"
"IFITM2.3",4.92348506651576e-14,-0.433204931738708,0.233,0.3,1.65891905831182e-09,"3","IFITM2"
"C7orf50.1",6.44644539236542e-14,0.103844455125331,0.486,0.38,2.17206531050361e-09,"3","C7orf50"
"LTB.3",7.53585392462849e-14,-0.47253950931798,0.045,0.102,2.53913062136433e-09,"3","LTB"
"RPL27.3",8.00782083645337e-14,-0.109954048408236,0.962,0.957,2.6981551526346e-09,"3","RPL27"
"CD69.1",8.71757559412606e-14,-0.232963148363459,0.045,0.103,2.93729992068484e-09,"3","CD69"
"S100A9.3",9.65002356741232e-14,-1.34249013657631,0.641,0.652,3.2514789408039e-09,"3","S100A9"
"LRPAP1.2",1.15188456197297e-13,0.118890861580089,0.74,0.616,3.88115984311173e-09,"3","LRPAP1"
"RPLP0.1",1.19260913244797e-13,-0.132972606647342,0.938,0.921,4.01837721087019e-09,"3","RPLP0"
"ARPC3",1.31744357142675e-13,-0.123827271699107,0.899,0.881,4.43899436956528e-09,"3","ARPC3"
"SLC2A3.2",1.7499573001733e-13,-0.313339843066289,0.252,0.322,5.89630612720393e-09,"3","SLC2A3"
"SERPINA1.3",1.85069887195484e-13,0.135795471469933,0.847,0.769,6.23574477916463e-09,"3","SERPINA1"
"IER2.3",2.11391483702638e-13,-0.287335205654808,0.302,0.37,7.1226246518767e-09,"3","IER2"
"ARPC1B.2",2.93628762043873e-13,-0.158195370714457,0.861,0.848,9.89352750830626e-09,"3","ARPC1B"
"ADM.2",2.97813198079447e-13,-0.211229926603179,0.053,0.111,1.00345178960889e-08,"3","ADM"
"H2AFJ",3.64376008170247e-13,0.109049568737992,0.602,0.489,1.22772852192883e-08,"3","H2AFJ"
"MT-ND2.1",3.80697379352218e-13,0.107350903881952,1,0.998,1.28272174998936e-08,"3","MT-ND2"
"RPL10.3",3.96272338174506e-13,-0.152678246823699,0.993,0.99,1.33520001624518e-08,"3","RPL10"
"ITGAM.3",6.21061614060818e-13,-0.219537667491183,0.136,0.206,2.09260500241652e-08,"3","ITGAM"
"DYNLL1.2",6.38402777676808e-13,0.100847798021878,0.887,0.782,2.15103431910424e-08,"3","DYNLL1"
"FKBP1A.1",6.68113166186729e-13,-0.193569824716578,0.735,0.712,2.25114050214956e-08,"3","FKBP1A"
"RPL23A.3",7.77651769067485e-13,-0.144696012399834,0.976,0.976,2.62021987069598e-08,"3","RPL23A"
"FUS.2",8.69545405209059e-13,-0.240939592270025,0.423,0.472,2.9298462883114e-08,"3","FUS"
"IL7R.3",9.28170302977298e-13,-0.394060764747975,0.184,0.255,3.12737701885171e-08,"3","IL7R"
"THBS1.2",1.14359964316711e-12,-0.528862116588658,0.453,0.493,3.85324463768727e-08,"3","THBS1"
"RPS27A.3",1.34632548439721e-12,-0.134245198778678,0.989,0.987,4.53630908712795e-08,"3","RPS27A"
"SUB1.2",1.51065413567874e-12,-0.227216480895617,0.635,0.642,5.08999804475596e-08,"3","SUB1"
"RPL10A.3",1.56803345986852e-12,-0.154177324574098,0.931,0.928,5.28333193968098e-08,"3","RPL10A"
"FAM26F.2",2.72806704898591e-12,-0.290094551082971,0.105,0.167,9.19194911485312e-08,"3","FAM26F"
"NGFRAP1.1",3.3973536488872e-12,0.132400249066109,0.168,0.109,1.14470433845605e-07,"3","NGFRAP1"
"TRMT112.1",4.4394531764328e-12,0.104225000625594,0.705,0.592,1.49582935326727e-07,"3","TRMT112"
"ADGRE2.2",5.09467801185105e-12,-0.15453636078273,0.055,0.111,1.71660080931309e-07,"3","ADGRE2"
"CAPZB.2",6.01114080733478e-12,-0.216285135331443,0.563,0.585,2.02539378362338e-07,"3","CAPZB"
"CAP1.1",6.26258848679746e-12,-0.188225925042278,0.735,0.722,2.11011656474154e-07,"3","CAP1"
"MT-CO1.1",6.33218735264348e-12,0.175680270427918,1,0.999,2.13356720659969e-07,"3","MT-CO1"
"RPS8.3",7.01872480849426e-12,-0.124285140222544,0.988,0.986,2.36488913697405e-07,"3","RPS8"
"ATF4.1",7.92857799156307e-12,0.101444546452915,0.661,0.549,2.67145506847726e-07,"3","ATF4"
"CPVL.1",8.69239708376496e-12,-0.27320948709851,0.312,0.37,2.92881627340377e-07,"3","CPVL"
"PLAC8.3",1.44362029295568e-11,-0.341552852052158,0.113,0.173,4.86413421508488e-07,"3","PLAC8"
"C15orf48.3",1.59227142087646e-11,-0.512617450245868,0.202,0.271,5.36499932550115e-07,"3","C15orf48"
"MPEG1.2",2.26135042395464e-11,-0.243421268165142,0.11,0.17,7.61939411847276e-07,"3","MPEG1"
"TUBA1B.3",2.36962640041047e-11,-0.201930762192965,0.704,0.697,7.98421919354304e-07,"3","TUBA1B"
"FAM49B.2",2.95014517983055e-11,-0.23040775358713,0.502,0.527,9.94021916892105e-07,"3","FAM49B"
"RPS17.3",3.84830613094546e-11,-0.105019920747178,0.984,0.979,1.29664826776076e-06,"3","RPS17"
"RPS3A.3",3.86972020213706e-11,-0.142819634267757,0.98,0.976,1.30386352490806e-06,"3","RPS3A"
"RPS3.3",3.99946955835593e-11,-0.16088406659086,0.957,0.95,1.34758127299245e-06,"3","RPS3"
"LYAR.3",4.04031496417573e-11,0.152548121904761,0.581,0.478,1.36134372402937e-06,"3","LYAR"
"SLC25A3.1",4.19781898624063e-11,-0.191046111160505,0.656,0.649,1.41441312922392e-06,"3","SLC25A3"
"CCL4.3",5.04307927234136e-11,-0.474923231430761,0.054,0.106,1.6992151300227e-06,"3","CCL4"
"C10orf54.3",5.24755528489865e-11,-0.305628901563059,0.141,0.197,1.76811127769375e-06,"3","C10orf54"
"CCL2.3",8.56732709098412e-11,-0.951106544830753,0.055,0.104,2.88667519003619e-06,"3","CCL2"
"MT-ND4L.2",8.78903116365413e-11,0.252440376190318,0.838,0.763,2.96137616028162e-06,"3","MT-ND4L"
"SRSF3.1",9.85556318660541e-11,-0.209880719719485,0.561,0.576,3.32073346009483e-06,"3","SRSF3"
"TMEM176B.2",9.90511526535286e-11,-0.214321342489322,0.076,0.129,3.33742953750799e-06,"3","TMEM176B"
"RPS29.1",1.1305217260394e-10,-0.114888687939577,0.993,0.993,3.80917990371716e-06,"3","RPS29"
"RPS18.3",1.26549791995946e-10,-0.123501187356744,0.991,0.989,4.2639686915114e-06,"3","RPS18"
"EMP1.2",1.58980764896788e-10,-0.386052123958055,0.173,0.237,5.35669789243238e-06,"3","EMP1"
"FAM129B.3",1.59725202204954e-10,-0.139288329231955,0.059,0.109,5.38178096309372e-06,"3","FAM129B"
"TUBA1A.1",1.97852341188175e-10,-0.262465276202535,0.233,0.29,6.66643678399438e-06,"3","TUBA1A"
"RPS10.3",2.06675752894808e-10,-0.132967598610281,0.933,0.932,6.96373281803766e-06,"3","RPS10"
"SH3KBP1.2",2.17039920184382e-10,-0.17147604474384,0.102,0.158,7.31294307069256e-06,"3","SH3KBP1"
"SRSF2",2.24054552576996e-10,-0.227051250871373,0.405,0.446,7.54929409452932e-06,"3","SRSF2"
"CALR.2",2.59196683098507e-10,-0.221338163124979,0.663,0.656,8.73337304032111e-06,"3","CALR"
"FMNL1.1",3.20327689022078e-10,-0.195223061808422,0.188,0.248,1.07931211539099e-05,"3","FMNL1"
"IGHG4.1",3.55859618079388e-10,-0.780927152536986,0.08,0.137,1.19903339715669e-05,"3","IGHG4"
"FCGR2A.2",3.667001006603e-10,-0.307468426585596,0.619,0.613,1.23555931916482e-05,"3","FCGR2A"
"MNDA.2",4.34111584036355e-10,-0.313679578775044,0.585,0.593,1.46269557125209e-05,"3","MNDA"
"FOSB.1",4.94950468919845e-10,-0.236477085365389,0.209,0.273,1.66768610997853e-05,"3","FOSB"
"HSPA5.1",6.82678920287421e-10,-0.24609524146361,0.418,0.451,2.30021835401644e-05,"3","HSPA5"
"SLC16A3.1",1.18478621198464e-09,-0.201533776800969,0.427,0.462,3.99201866266106e-05,"3","SLC16A3"
"RPL24.3",1.32023350369506e-09,-0.125119173364636,0.933,0.923,4.44839476735014e-05,"3","RPL24"
"ARPC4.2",1.40491253681942e-09,-0.203268726272022,0.507,0.524,4.73371230155934e-05,"3","ARPC4"
"LINC00152.3",1.42823372371306e-09,-0.210098768915785,0.149,0.204,4.8122907086788e-05,"3","LINC00152"
"RPS15A.3",1.51004746349823e-09,-0.129127471339338,0.985,0.984,5.08795392351094e-05,"3","RPS15A"
"MMP19.2",1.58550457130857e-09,-0.282227149419909,0.302,0.356,5.34219910256711e-05,"3","MMP19"
"IGLC2.3",1.70880425346592e-09,-0.795182113954092,0.103,0.159,5.75764505162806e-05,"3","IGLC2"
"TNFRSF1B.2",1.75587999278164e-09,-0.243781672336299,0.155,0.21,5.91626204767847e-05,"3","TNFRSF1B"
"ARID5B.2",2.34172008285243e-09,-0.271959229945704,0.159,0.216,7.89019164716297e-05,"3","ARID5B"
"MXD1.2",2.72765254709273e-09,-0.202611686025602,0.105,0.158,9.19055249217425e-05,"3","MXD1"
"YWHAB",2.91275688119645e-09,-0.144294035795745,0.796,0.776,9.8142430355033e-05,"3","YWHAB"
"DUSP6.2",3.41672436951925e-09,-0.279605021497939,0.33,0.374,0.000115123110906582,"3","DUSP6"
"HLA-DPA1.3",3.46204688682064e-09,-0.210812772211534,0.957,0.903,0.000116650207804535,"3","HLA-DPA1"
"CLEC4A.2",3.64715032707393e-09,-0.182677774519609,0.109,0.161,0.000122887083120429,"3","CLEC4A"
"RPL29.3",3.78785267755785e-09,-0.125532636813519,0.945,0.935,0.000127627908117634,"3","RPL29"
"CD48.2",4.58086122001247e-09,-0.224616244180371,0.105,0.156,0.0001543475379471,"3","CD48"
"NAIP.2",5.43218453460549e-09,-0.166246550361841,0.067,0.111,0.000183032025708997,"3","NAIP"
"FPR1.3",5.44883768492889e-09,-0.299509371822692,0.393,0.426,0.000183593136955994,"3","FPR1"
"ZFP36.2",6.06619478823015e-09,-0.293478613575505,0.516,0.534,0.000204394367194627,"3","ZFP36"
"CD14.3",6.35740718055979e-09,-0.290637465268095,0.271,0.326,0.000214206477541781,"3","CD14"
"HSP90B1.2",6.60380375816159e-09,-0.203721009213908,0.732,0.701,0.000222508563827497,"3","HSP90B1"
"HSP90AA1.3",6.65599895225168e-09,-0.157902904494222,0.906,0.884,0.000224267228697168,"3","HSP90AA1"
"SOCS3.2",8.42482614448643e-09,-0.232919320259818,0.16,0.211,0.000283866092112326,"3","SOCS3"
"EEF1B2.3",9.89354674782546e-09,-0.147731656507631,0.879,0.857,0.000333353164121231,"3","EEF1B2"
"STK17B.3",1.40109645313374e-08,-0.256946394783678,0.325,0.368,0.000472085438918883,"3","STK17B"
"EREG.2",1.7799645451262e-08,-0.266438993149975,0.104,0.153,0.000599741253834822,"3","EREG"
"IGKC.2",1.80859937979962e-08,-1.33310237400129,0.238,0.293,0.000609389475029683,"3","IGKC"
"CMTM6",1.91934675013065e-08,-0.248598287067239,0.508,0.518,0.000646704693989021,"3","CMTM6"
"VASP.1",2.16037319500167e-08,-0.186808996241972,0.519,0.532,0.000727916144323863,"3","VASP"
"MYL12A.3",2.52187184609353e-08,-0.114934277037333,0.889,0.863,0.000849719499822756,"3","MYL12A"
"RPL18.3",2.86204004764641e-08,-0.139191390520631,0.943,0.929,0.00096433577365398,"3","RPL18"
"RPS21.2",3.71266167744758e-08,-0.100160175845243,0.972,0.962,0.00125094422559919,"3","RPS21"
"RPS2.3",4.15423491225541e-08,-0.106146062011129,0.978,0.977,0.00139972791133534,"3","RPS2"
"BTF3.2",4.28435174985533e-08,-0.121626761093074,0.863,0.852,0.00144356947859625,"3","BTF3"
"LDHA.2",4.30205414727377e-08,-0.193777426085606,0.634,0.628,0.00144953412438242,"3","LDHA"
"RPS12.3",4.50237382324138e-08,-0.105342168928748,0.991,0.987,0.00151702983600295,"3","RPS12"
"SAMSN1.3",4.53453383506683e-08,-0.245863459995347,0.332,0.374,0.00152786583038742,"3","SAMSN1"
"EMP3.3",4.95772030515471e-08,-0.220646116777117,0.803,0.784,0.00167045427961883,"3","EMP3"
"MARCKS.3",5.84089439794785e-08,-0.213722314457457,0.118,0.169,0.00196803095844455,"3","MARCKS"
"HNRNPK",6.5620554401072e-08,-0.16509167780647,0.686,0.679,0.00221101895998972,"3","HNRNPK"
"PNP.1",6.6696841994427e-08,-0.126744143292036,0.142,0.194,0.00224728339416022,"3","PNP"
"LAT2.1",6.96739111349827e-08,-0.18798110321566,0.221,0.271,0.00234759276178211,"3","LAT2"
"HCLS1.2",7.19301766735055e-08,-0.227240751321459,0.469,0.48,0.0024236153728371,"3","HCLS1"
"HCK.2",8.44001682074204e-08,-0.228524965890386,0.361,0.392,0.00284377926758082,"3","HCK"
"IGSF6.2",1.17202117256339e-07,-0.221777728657897,0.571,0.574,0.00394900813883508,"3","IGSF6"
"IGHG3.2",1.43433688015159e-07,-0.755437797916084,0.082,0.126,0.00483285468398277,"3","IGHG3"
"HNRNPM",1.45912351812122e-07,-0.199755770541698,0.347,0.385,0.00491637078195765,"3","HNRNPM"
"PPP1CA",1.53078034511098e-07,-0.174312520196883,0.53,0.531,0.00515781129481693,"3","PPP1CA"
"GNA15.1",1.72002640932033e-07,-0.133689116523917,0.117,0.163,0.00579545698356394,"3","GNA15"
"ATP5A1",1.80169727106306e-07,-0.176535179251201,0.47,0.486,0.00607063878511988,"3","ATP5A1"
"MYL12B.1",1.8132310180058e-07,-0.120538710474715,0.819,0.79,0.00610950059206874,"3","MYL12B"
"PPIB.1",2.2148955619687e-07,-0.168584024965999,0.621,0.608,0.00746286910649735,"3","PPIB"
"RPS14.3",2.71385197666605e-07,-0.112236505621341,0.982,0.977,0.0091440528501786,"3","RPS14"
"TRA2B.2",2.8924558223828e-07,-0.218701286734222,0.486,0.504,0.0097458406479366,"3","TRA2B"
"RPL3.2",2.97296536122549e-07,-0.139401262655401,0.955,0.949,0.0100171094881132,"3","RPL3"
"HNRNPA3.1",3.35237292387675e-07,-0.210215535449591,0.478,0.489,0.0112954853297103,"3","HNRNPA3"
"ACTR2.2",3.38385139265614e-07,-0.163477961540272,0.722,0.693,0.0114015488824156,"3","ACTR2"
"RP11-160E2.6.2",3.46713923571498e-07,-0.139893973538328,0.091,0.133,0.0116821789408181,"3","RP11-160E2.6"
"RPL32.3",3.83006556841597e-07,-0.102595193333971,0.991,0.986,0.0129050229262208,"3","RPL32"
"ACTR3.1",4.01263934160316e-07,-0.185246677146118,0.624,0.611,0.0135201869975977,"3","ACTR3"
"ANXA2.3",4.12150702928878e-07,-0.118995871064172,0.937,0.891,0.0138870057844856,"3","ANXA2"
"MT-ND5.1",4.96756623508189e-07,0.177386605426942,0.942,0.916,0.0167377176724849,"3","MT-ND5"
"PLEK.2",5.55623225626465e-07,-0.30720625756904,0.341,0.374,0.0187211689642581,"3","PLEK"
"CEBPD.2",6.37656503973961e-07,-0.237497283513052,0.193,0.236,0.0214851982448986,"3","CEBPD"
"AKAP13",6.57484914683493e-07,-0.210714502234318,0.462,0.481,0.0221532967153456,"3","AKAP13"
"RPL36A.3",6.69652247483123e-07,-0.138046562953575,0.936,0.922,0.0225632628266963,"3","RPL36A"
"PEA15.2",6.70564819398176e-07,-0.164282350472181,0.134,0.178,0.0225940110248022,"3","PEA15"
"VAMP5.2",7.5333950935076e-07,-0.229189598795503,0.132,0.175,0.0253830214280645,"3","VAMP5"
"MAFB.3",7.70138267664385e-07,-0.306163889030443,0.455,0.47,0.0259490387906838,"3","MAFB"
"S100A10.1",7.80899044644149e-07,-0.120176226273897,0.97,0.943,0.02631161241024,"3","S100A10"
"SLC43A2.2",7.83470883880489e-07,-0.171606667854173,0.24,0.285,0.0263982679614692,"3","SLC43A2"
"ADGRE5",7.89188849732757e-07,-0.203852969741912,0.444,0.464,0.0265909291028955,"3","ADGRE5"
"GMFG.2",7.92345243432922e-07,-0.176218878788674,0.693,0.663,0.0266972806322289,"3","GMFG"
"ITGAX.1",8.07734863487731e-07,-0.16558269064798,0.291,0.337,0.0272158184903556,"3","ITGAX"
"HLA-DQA2.2",8.57147694826402e-07,-0.255446078893627,0.095,0.138,0.0288807344294808,"3","HLA-DQA2"
"SFPQ.1",9.07354431669531e-07,-0.210008728849519,0.343,0.374,0.0305724002206732,"3","SFPQ"
"ARPC5.2",9.59449165305657e-07,-0.124958912470421,0.794,0.776,0.0323276801758088,"3","ARPC5"
"ATP5B",9.84657106812521e-07,-0.158171794275524,0.576,0.573,0.0331770365569411,"3","ATP5B"
"TWF2",1.16295650140477e-06,-0.163360806506447,0.296,0.329,0.0391846563583325,"3","TWF2"
"REL.2",1.18615734815178e-06,-0.220287915625661,0.37,0.397,0.039966385688626,"3","REL"
"COPE",1.28122268902771e-06,-0.156729949760497,0.535,0.532,0.0431695172840997,"3","COPE"
"CCND3.1",1.67471780884584e-06,-0.189264334748397,0.272,0.307,0.0564279418512519,"3","CCND3"
"HMGB1",1.75638058428486e-06,-0.107206122822506,0.859,0.848,0.0591794874068942,"3","HMGB1"
"UBC.3",1.96772558863568e-06,-0.152987030085249,0.754,0.737,0.0663005459834907,"3","UBC"
"MIDN.1",1.97079602830652e-06,-0.18579018888798,0.252,0.291,0.06640400137776,"3","MIDN"
"IGHG1.2",2.00889972950496e-06,-0.460379859190396,0.087,0.126,0.0676878674859403,"3","IGHG1"
"RPL6.3",2.19406424368225e-06,-0.112332339179071,0.971,0.958,0.0739268006266297,"3","RPL6"
"INSIG1.1",2.27590361244136e-06,-0.202191120143844,0.107,0.146,0.0766842963175991,"3","INSIG1"
"S100A4.2",2.5292845885747e-06,-0.129295908040106,0.938,0.915,0.0852217149274359,"3","S100A4"
"TLR2.3",2.56084265651484e-06,-0.152122793114234,0.121,0.163,0.0862850324686111,"3","TLR2"
"TPM4.2",4.43722140267419e-06,-0.190589283805831,0.511,0.518,0.149507737941704,"3","TPM4"
"C10orf128.2",4.73250958706438e-06,-0.104453929623859,0.132,0.174,0.159457178026547,"3","C10orf128"
"MAP2K3",4.9919354011067e-06,-0.149724382695157,0.179,0.219,0.168198271404889,"3","MAP2K3"
"SNRPB",6.27942787314977e-06,-0.173931090521529,0.426,0.443,0.211579042757908,"3","SNRPB"
"SSR2",6.72183866895448e-06,-0.169366202011855,0.555,0.548,0.226485632111752,"3","SSR2"
"MIR3945HG.3",7.46199554706695e-06,-0.228058874561504,0.286,0.319,0.251424477962874,"3","MIR3945HG"
"MT-CO2",7.82109302215973e-06,0.131531687962548,1,0.999,0.26352390828865,"3","MT-CO2"
"MYC",8.672637572983e-06,-0.136631867169269,0.115,0.152,0.292215850384089,"3","MYC"
"YWHAZ.1",9.28179463097224e-06,-0.140206262196528,0.75,0.726,0.312740788295979,"3","YWHAZ"
"PGAM1.2",1.04232751493134e-05,-0.180860207795545,0.492,0.493,0.351201832880964,"3","PGAM1"
"RBM3.1",1.05598546279516e-05,-0.159663081891339,0.665,0.649,0.355803741834202,"3","RBM3"
"ARHGAP4.1",1.09654142607508e-05,-0.108205274437947,0.096,0.132,0.369468668101736,"3","ARHGAP4"
"EVL.3",1.18246351795533e-05,-0.200404058277393,0.364,0.387,0.39841925773987,"3","EVL"
"IL16",1.5555567811527e-05,-0.125978600489979,0.081,0.115,0.524129301841591,"3","IL16"
"DDIT4.3",1.57399060302996e-05,-0.266217476967378,0.145,0.179,0.530340393784915,"3","DDIT4"
"RPL18A.3",1.61034934241042e-05,-0.103493646516748,0.974,0.96,0.542591107431767,"3","RPL18A"
"EZR.2",1.96301551348831e-05,-0.19346554726612,0.325,0.355,0.661418447114751,"3","EZR"
"RPL4.3",2.02438417674111e-05,-0.119581058964407,0.893,0.873,0.68209600451115,"3","RPL4"
"VCP",2.44769575899909e-05,-0.134009326564588,0.22,0.255,0.824726609037153,"3","VCP"
