"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","category"
"Cd68.5",1.94103677988458e-134,-0.983381222151238,0.083,0.417,2.37718774432465e-130,5,"Cd68",NA
"S1pr1.4",4.36924809298507e-134,0.403001402236909,0.381,0.124,5.35101813947882e-130,5,"S1pr1","CM"
"Rpl10.3",1.22474074167829e-133,0.324106520217212,0.996,0.952,1.4999399863334e-129,5,"Rpl10",NA
"Lgmn.5",8.86998737033941e-132,-1.1037293681113,0.062,0.392,1.08630735324547e-127,5,"Lgmn",NA
"Vim.5",8.75687677493289e-131,-1.0425271572024,0.618,0.746,1.07245469862603e-126,5,"Vim",NA
"Atp6v0e.3",4.86689427466667e-130,-0.647834701856243,0.497,0.698,5.96048541818426e-126,5,"Atp6v0e",NA
"Litaf.3",7.18898451891515e-130,-0.815452319821817,0.072,0.412,8.80434934031538e-126,5,"Litaf","TF"
"Cd300lf.4",1.1602961477556e-129,-0.804243862614138,0.056,0.387,1.42101469215629e-125,5,"Cd300lf",NA
"Igfbp4.5",3.1509884166843e-129,0.495368821996113,0.355,0.117,3.85901551391326e-125,5,"Igfbp4",NA
"Dstn.3",8.25563533740091e-129,-0.879336647151618,0.119,0.446,1.01106765977149e-124,5,"Dstn",NA
"Ctla2a.5",9.35757920073112e-129,0.465103070807331,0.325,0.102,1.14602272471354e-124,5,"Ctla2a",NA
"C5ar1.4",2.85138026723512e-128,-1.06588440743188,0.046,0.372,3.49208541328285e-124,5,"C5ar1",NA
"H2-Q4.4",5.59980409603566e-128,0.517393243741295,0.625,0.319,6.85808007641487e-124,5,"H2-Q4",NA
"Gsn.5",9.52889264937516e-128,-0.721175736293415,0.05,0.38,1.16700348276898e-123,5,"Gsn",NA
"Plcxd2",7.93683200790421e-127,0.323407588146236,0.184,0.036,9.72023816008029e-123,5,"Plcxd2",NA
"Prkcd.4",1.19962740693065e-126,-0.697704100070449,0.101,0.441,1.46918368526797e-122,5,"Prkcd",NA
"Creg1.4",3.74487355915276e-126,-0.886701038093679,0.122,0.447,4.58634664789439e-122,5,"Creg1",NA
"Mgst1.4",5.12181124264638e-126,-0.896273018318781,0.044,0.365,6.27268222886902e-122,5,"Mgst1",NA
"Ncf1.3",2.05230403539306e-125,-0.680692737579669,0.051,0.381,2.51345675214589e-121,5,"Ncf1",NA
"Gimap9.4",1.03889467081418e-124,0.386035812080511,0.379,0.127,1.27233430334613e-120,5,"Gimap9",NA
"Lilr4b.5",2.15601358127368e-124,-0.885955246496052,0.124,0.446,2.64046983298588e-120,5,"Lilr4b",NA
"Syk.3",2.2745280364691e-124,-0.648664165984769,0.031,0.35,2.78561448626371e-120,5,"Syk",NA
"Erp29.3",2.31401960345249e-124,-0.670930039079744,0.271,0.57,2.83397980834827e-120,5,"Erp29",NA
"Sirpb1c.4",5.25914703878525e-124,-0.785892060611073,0.015,0.326,6.44087737840029e-120,5,"Sirpb1c",NA
"Lamp2.5",5.59473150571748e-124,-0.689627268264942,0.101,0.433,6.8518676750522e-120,5,"Lamp2","CM"
"Nfam1.4",1.36474676418759e-123,-0.651304425583345,0.033,0.353,1.67140536210054e-119,5,"Nfam1",NA
"Pilra.3",3.01741343465029e-123,-0.806915901318974,0.033,0.349,3.69542623341621e-119,5,"Pilra",NA
"Serinc3.3",2.11308515818061e-122,-0.702782035526833,0.427,0.72,2.5878953932238e-118,5,"Serinc3",NA
"Pim2",5.86930772250834e-122,0.308776655140793,0.173,0.034,7.18814116775596e-118,5,"Pim2",NA
"Mcl1.3",1.21259423886252e-121,-0.761485445500194,0.457,0.699,1.48506416433493e-117,5,"Mcl1",NA
"Lpl.5",2.1516187786105e-121,-1.88565957966678,0.083,0.388,2.63508751816428e-117,5,"Lpl","CM"
"Cd302.5",2.38443981025564e-121,-0.769688846654731,0.026,0.334,2.92022343562008e-117,5,"Cd302","CM"
"Naaa.5",7.42453782649137e-121,-0.784858752241246,0.051,0.366,9.09283147610398e-117,5,"Naaa",NA
"Ccr1.4",2.87451372871004e-120,-1.02320504259248,0.062,0.381,3.52041696355118e-116,5,"Ccr1",NA
"Cd2.4",4.58522774891281e-120,0.418819867495295,0.648,0.314,5.61552842409351e-116,5,"Cd2","CM"
"Cd63.4",5.52959689261504e-120,-1.44145163065811,0.131,0.429,6.77209731438563e-116,5,"Cd63","CM"
"Hexa.5",1.84148711546424e-119,-0.761165895014288,0.127,0.441,2.25526927030905e-115,5,"Hexa","CM"
"Cd14.4",4.68347501836951e-119,-1.57274987615503,0.088,0.403,5.73585185499713e-115,5,"Cd14","CM"
"Rnf149.5",6.78474591367976e-119,-0.949430398951307,0.165,0.476,8.3092783204836e-115,5,"Rnf149",NA
"S100a6.4",1.11510358217273e-117,-1.29171823169892,0.461,0.671,1.36566735708694e-113,5,"S100a6",NA
"Clec4a2.4",4.74240073917149e-117,-0.722180076417845,0.03,0.331,5.80801818526332e-113,5,"Clec4a2",NA
"Tlr2.5",8.96740361988052e-117,-0.753933585986263,0.041,0.347,1.09823792132677e-112,5,"Tlr2","CM"
"Lrp1.5",1.15320388247195e-116,-0.74666530566788,0.037,0.341,1.41232879486339e-112,5,"Lrp1","CM"
"H2-DMb1.4",5.37736125130358e-116,-0.873968336906571,0.059,0.367,6.58565432447149e-112,5,"H2-DMb1",NA
"Gtf2i.2",8.73121330876372e-116,0.463964646599636,0.339,0.126,1.06931169392429e-111,5,"Gtf2i","TF"
"Ear2.5",1.13066237924535e-115,-1.93087196276922,0.09,0.388,1.38472221586178e-111,5,"Ear2",NA
"Dok3.3",2.12333678627218e-115,-0.614596732311345,0.025,0.326,2.60045056214753e-111,5,"Dok3",NA
"Skap2.3",2.52003769519587e-115,-0.586538385529725,0.056,0.369,3.08629016530638e-111,5,"Skap2",NA
"Rps27l.5",4.24894606261169e-115,-0.841951999994569,0.353,0.579,5.20368424288054e-111,5,"Rps27l",NA
"Fyb.4",5.29122177084824e-115,0.443604261336756,0.671,0.363,6.48015930275784e-111,5,"Fyb",NA
"Calm1.4",1.24818513555315e-114,-0.525159539297757,0.911,0.924,1.52865233551194e-110,5,"Calm1",NA
"Eif3h.4",1.46968531240381e-114,0.417790264904055,0.884,0.707,1.79992360210095e-110,5,"Eif3h",NA
"Pabpc1.3",2.70292743954348e-114,0.373216735704311,0.967,0.87,3.3102752352089e-110,5,"Pabpc1",NA
"Peli1.3",1.45704646604772e-113,0.533543501932201,0.571,0.308,1.78444480696864e-109,5,"Peli1",NA
"H3f3b.3",2.83382487869715e-113,-0.575790023636875,0.975,0.988,3.47058532894039e-109,5,"H3f3b",NA
"H2-Q6.5",6.02623384058665e-113,0.431274160160366,0.435,0.176,7.38032858456648e-109,5,"H2-Q6",NA
"Anxa5.5",8.73004013966643e-113,-0.830872122439264,0.228,0.504,1.06916801590495e-108,5,"Anxa5",NA
"Pgd.5",9.37451309976934e-113,-0.664880779763748,0.109,0.42,1.14809661932875e-108,5,"Pgd",NA
"Arpc3.3",1.06923727189034e-112,-0.505900863154578,0.716,0.828,1.3094948868841e-108,5,"Arpc3",NA
"Ctsc.5",2.67093949611372e-112,-0.897604669750777,0.207,0.491,3.27109960089047e-108,5,"Ctsc","CM"
"Rassf4.5",4.72014907348378e-112,-0.563810950485272,0.014,0.303,5.78076657029558e-108,5,"Rassf4",NA
"Bcl2a1a.3",1.96911258688973e-111,-0.870068543870804,0.039,0.335,2.41157218516386e-107,5,"Bcl2a1a",NA
"Rnh1.5",2.55905793875323e-111,-0.71730170957315,0.163,0.463,3.13407825759108e-107,5,"Rnh1",NA
"Asah1.4",3.26174143137464e-111,-0.591732872430837,0.064,0.37,3.99465473100452e-107,5,"Asah1","CM"
"Fcgr2b.5",4.32966237397668e-111,-0.852623104947679,0.064,0.36,5.30253750940924e-107,5,"Fcgr2b",NA
"Arpc1b.4",5.45629385744686e-111,-0.465344668541999,0.854,0.897,6.68232308721517e-107,5,"Arpc1b",NA
"Fgr.4",1.38497347841114e-110,-0.604060793625318,0.041,0.338,1.69617701901012e-106,5,"Fgr",NA
"Lmna.5",7.88620042622552e-110,-0.908587990530918,0.068,0.364,9.6582296619984e-106,5,"Lmna",NA
"Wfdc21.5",1.02217780974066e-109,-1.61708367059021,0.08,0.369,1.25186116358939e-105,5,"Wfdc21",NA
"Arpc2.3",1.10381900039805e-109,-0.426536029634444,0.836,0.896,1.35184712978749e-105,5,"Arpc2",NA
"Bcl2a1d.3",1.37905572417473e-109,-0.874445687287045,0.081,0.389,1.68892954539679e-105,5,"Bcl2a1d",NA
"Rinl.3",2.35988862397939e-109,0.456138090606114,0.47,0.216,2.89015559778756e-105,5,"Rinl",NA
"Lcp1.4",6.59054073560411e-109,-0.603592943322161,0.558,0.747,8.07143523889435e-105,5,"Lcp1",NA
"Sh3bgrl.5",8.73177393675555e-109,-0.639453091194563,0.11,0.413,1.06938035403445e-104,5,"Sh3bgrl",NA
"Gsr.4",9.63159696792995e-109,-0.964932542261284,0.113,0.412,1.17958168066238e-104,5,"Gsr",NA
"Cd81.3",9.77024543294402e-109,-0.687696200582623,0.025,0.31,1.19656195817265e-104,5,"Cd81",NA
"Gm2000.3",1.35032133312778e-108,0.426991289873235,0.864,0.689,1.6537385366816e-104,5,"Gm2000",NA
"Serf2.3",1.41786478560751e-108,-0.41542095755648,0.943,0.937,1.73645900293352e-104,5,"Serf2",NA
"Gns.4",1.86802867907465e-108,-0.624261983850852,0.046,0.34,2.28777472326272e-104,5,"Gns","CM"
"Klhdc1.1",2.15792552629407e-108,0.267228358344324,0.169,0.036,2.64281139205234e-104,5,"Klhdc1",NA
"Ccnd2.5",4.86848250340887e-108,0.417793770801796,0.63,0.319,5.96243052192485e-104,5,"Ccnd2",NA
"Csf1r.4",6.44846930477877e-108,-0.696851637489652,0.041,0.33,7.89744035756255e-104,5,"Csf1r","CM"
"Axl.5",9.7581164161152e-108,-0.812404673968536,0.048,0.335,1.19507651748163e-103,5,"Axl","CM"
"Dab2.5",1.13216635982272e-107,-0.723300817134067,0.029,0.313,1.38656414087488e-103,5,"Dab2",NA
"Cox7a2l.4",1.77544348339018e-107,0.397547236904773,0.922,0.762,2.17438563410796e-103,5,"Cox7a2l",NA
"Cdkn1a.4",1.0100195524253e-106,-0.991882413025245,0.048,0.336,1.23697094585527e-102,5,"Cdkn1a",NA
"Bri3.4",2.97308658189246e-106,-0.628932551742828,0.224,0.515,3.64113913684369e-102,5,"Bri3",NA
"Rrbp1.5",4.0105479627933e-106,-0.753978282988234,0.286,0.552,4.91171809003296e-102,5,"Rrbp1",NA
"Cdc42.2",4.04430155368841e-106,-0.440810629326011,0.739,0.847,4.9530561128022e-102,5,"Cdc42",NA
"Rac2.3",1.20936550375568e-105,0.34254015862214,0.962,0.812,1.48110993244958e-101,5,"Rac2",NA
"Atpif1.5",2.87994411460353e-105,-0.749270485837902,0.298,0.543,3.52706755715495e-101,5,"Atpif1",NA
"Ifi47.1",4.70052605455274e-105,0.423888986811125,0.319,0.114,5.75673425901074e-101,5,"Ifi47",NA
"Rhoh.5",7.7202398577333e-105,0.416845535867741,0.597,0.31,9.45497775376598e-101,5,"Rhoh",NA
"Xbp1.3",9.29546302401908e-105,-0.643665735954612,0.098,0.401,1.13841535655162e-100,5,"Xbp1","TF"
"Kbtbd11.1",2.5945955870729e-104,0.320636853669958,0.222,0.06,3.17760121548818e-100,5,"Kbtbd11",NA
"Hspe1.2",4.44843069298511e-104,0.425288450548248,0.838,0.637,5.44799306969886e-100,5,"Hspe1",NA
"Pik3ip1.5",5.84058707755535e-104,0.385775182741095,0.353,0.127,7.15296699388203e-100,5,"Pik3ip1",NA
"Metrnl.4",6.08232213201905e-104,-0.599110831026378,0.053,0.346,7.44901991508374e-100,5,"Metrnl","Sec"
"Gimap1.5",6.80553569656311e-104,0.345094191428956,0.591,0.268,8.33473956758084e-100,5,"Gimap1",NA
"Prcp.3",9.52265693760938e-104,-0.571481748386448,0.08,0.377,1.16623979514902e-99,5,"Prcp",NA
"Mapk3.3",1.51797963141172e-103,-0.62486730340119,0.109,0.41,1.85906965458993e-99,5,"Mapk3",NA
"Rapgef6.3",1.72014111805166e-103,0.42669613202134,0.485,0.226,2.10665682727787e-99,5,"Rapgef6",NA
"Slc6a6.4",5.2898497832889e-103,-0.640441340280331,0.12,0.42,6.47847902959392e-99,5,"Slc6a6","CM"
"Bst1.4",5.93002826163694e-103,-0.592950419924588,0.028,0.305,7.26250561202676e-99,5,"Bst1","CM"
"S100a1.4",6.59408597357824e-103,-0.73587930526673,0.043,0.323,8.07577709184128e-99,5,"S100a1",NA
"Anxa4.5",7.60205229651846e-103,-0.585561283815928,0.033,0.313,9.31023344754615e-99,5,"Anxa4",NA
"Ctsa.5",1.02413904047308e-102,-0.740015014241958,0.219,0.488,1.25426308286738e-98,5,"Ctsa","CM"
"Socs1.3",1.05049212039049e-102,0.377227383538776,0.276,0.089,1.28653769984223e-98,5,"Socs1",NA
"Cfp.4",2.11010466361176e-102,-0.661630853154992,0.038,0.316,2.58424518152533e-98,5,"Cfp","Sec"
"Rnf130.3",2.76066267182044e-101,-0.547097341947462,0.085,0.381,3.38098357417849e-97,5,"Rnf130",NA
"Mrc1.5",9.42728240092114e-101,-0.792665192158767,0.027,0.296,1.15455927564081e-96,5,"Mrc1","CM"
"Hist1h2bc.3",1.24661074855399e-100,-0.771990575149595,0.074,0.357,1.52672418375408e-96,5,"Hist1h2bc",NA
"Dusp1.3",4.07590137755434e-100,-1.14763948127031,0.538,0.728,4.9917564170908e-96,5,"Dusp1",NA
"Pygl.4",8.11115797605016e-99,-0.610200435005924,0.029,0.298,9.93373517326864e-95,5,"Pygl",NA
"Gm8369.5",9.90362411583575e-99,0.267738771878693,0.515,0.224,1.2128968454664e-94,5,"Gm8369",NA
"Chd3.4",7.26144790268056e-98,0.441252378071499,0.514,0.262,8.89309524641289e-94,5,"Chd3",NA
"Tmbim6.3",1.69161539102555e-97,-0.515568727335114,0.537,0.735,2.071721369389e-93,5,"Tmbim6",NA
"Klf2.5",3.22357256596334e-97,0.312380371848204,0.898,0.645,3.94790932153531e-93,5,"Klf2","TF"
"Zfp36.4",3.85731509380845e-97,-0.919010694497917,0.475,0.689,4.72405379538721e-93,5,"Zfp36",NA
"Il1rn.4",7.43561012224281e-97,-0.892425739264131,0.059,0.331,9.10639171671077e-93,5,"Il1rn","Sec"
"Neat1.4",1.42544995662618e-96,-0.715907844710577,0.366,0.621,1.74574856188009e-92,5,"Neat1",NA
"Hck.2",2.55253639313291e-96,-0.502203477071306,0.025,0.289,3.12609132066987e-92,5,"Hck",NA
"Rnf138",2.80740338963033e-96,0.418038925388356,0.335,0.133,3.43822693128026e-92,5,"Rnf138",NA
"Camk1.5",3.42271139260166e-96,-0.563641172293119,0.021,0.281,4.19179464251926e-92,5,"Camk1",NA
"Hebp1.4",1.29168877989882e-95,-0.86392069486411,0.031,0.29,1.58193124874209e-91,5,"Hebp1",NA
"Laptm5.5",1.49824988355181e-95,-0.579506737191675,0.777,0.825,1.83490663238591e-91,5,"Laptm5",NA
"Sh3glb1.3",1.8344543959352e-95,-0.532328132587476,0.354,0.614,2.24665629870184e-91,5,"Sh3glb1",NA
"Mef2c.5",1.83681847756039e-95,-0.894741868578816,0.009,0.26,2.24955158946822e-91,5,"Mef2c","TF"
"Hk2.5",7.39065845189602e-95,-0.787467236613894,0.048,0.316,9.05133940603705e-91,5,"Hk2",NA
"Xcl1",8.49822997394818e-95,0.5064957742937,0.132,0.025,1.04077822490943e-90,5,"Xcl1","Sec"
"Fabp5.5",8.90227683323381e-95,-1.44255734955942,0.164,0.427,1.09026184376615e-90,5,"Fabp5",NA
"Itgax.5",1.12711551637999e-94,-0.646394730538731,0.042,0.306,1.38037837291057e-90,5,"Itgax","CM"
"Sh2d2a",1.618584244296e-94,0.306953486411141,0.235,0.069,1.98228012398931e-90,5,"Sh2d2a",NA
"Utrn.1",2.80816862795164e-94,0.33831670577746,0.253,0.081,3.43916411865237e-90,5,"Utrn",NA
"Pkig.3",4.43526483921104e-94,-0.549180233726547,0.019,0.273,5.43186884858176e-90,5,"Pkig",NA
"Npm3.3",7.55355374854751e-94,0.474932457154889,0.55,0.326,9.25083727584614e-90,5,"Npm3",NA
"Tcf7l2.4",7.87268054723677e-94,-0.723638336922165,0.012,0.261,9.64167186620087e-90,5,"Tcf7l2","TF"
"Atp6v1e1.4",5.67219390716628e-93,-0.612888214939332,0.248,0.515,6.94673587810654e-89,5,"Atp6v1e1",NA
"Shisa5.5",2.43330129260587e-92,0.318296217874821,0.954,0.831,2.9800640930544e-88,5,"Shisa5",NA
"Cebpa.5",3.78096213505516e-92,-0.522620958580285,0.025,0.279,4.63054432680206e-88,5,"Cebpa","TF"
"Sypl.2",4.46137824429498e-92,-0.491684484090152,0.047,0.314,5.46384993578806e-88,5,"Sypl",NA
"Arpc5.2",8.38802739708875e-92,-0.447337352341626,0.624,0.776,1.02728171532146e-87,5,"Arpc5",NA
"Fn1.5",1.07829475585738e-91,-1.46842541770458,0.138,0.386,1.32058758749854e-87,5,"Fn1","CM"
"Anxa3.5",1.24008442532801e-91,-0.609939387966098,0.025,0.278,1.51873139569922e-87,5,"Anxa3",NA
"Tkt.4",1.36254004347655e-91,-0.609420204242637,0.305,0.548,1.66870279124573e-87,5,"Tkt",NA
"Aldoa.4",2.1969362357597e-91,-0.528836565988177,0.598,0.738,2.69058780793491e-87,5,"Aldoa",NA
"Ctsd.4",4.01891972826563e-91,-1.47272814797056,0.714,0.76,4.92197099120692e-87,5,"Ctsd","CM"
"Prr13.4",4.80429143493848e-91,-0.585093016821928,0.326,0.604,5.88381572036916e-87,5,"Prr13",NA
"Gpx4.3",1.12197072715749e-90,-0.539360075323806,0.561,0.714,1.37407754954978e-86,5,"Gpx4",NA
"Lst1.3",1.14691991858349e-90,-1.17475078587862,0.135,0.406,1.4046328242892e-86,5,"Lst1",NA
"H2-DMb2.5",2.82640040153079e-90,-1.07223356930694,0.014,0.256,3.46149257175476e-86,5,"H2-DMb2",NA
"F11r.5",3.0286564052306e-90,-0.503437856726072,0.016,0.262,3.70919549948591e-86,5,"F11r","CM"
"Marcks.4",4.41531608284065e-90,-0.66760336335326,0.025,0.274,5.40743760665494e-86,5,"Marcks",NA
"S1pr4.4",4.98168736226771e-90,0.322050298514976,0.324,0.12,6.10107251256926e-86,5,"S1pr4","CM"
"Irf5.2",7.83033884234355e-90,-0.479974891379064,0.014,0.258,9.58981598021815e-86,5,"Irf5","TF"
"Vgll4.3",3.40379678451943e-89,0.381408554265433,0.408,0.183,4.16862992200095e-85,5,"Vgll4",NA
"Blvrb.5",3.72124144191965e-89,-0.577537344523856,0.054,0.313,4.55740439391899e-85,5,"Blvrb",NA
"Chil3.4",5.31866028212418e-89,-2.61017050909058,0.356,0.569,6.51376324751748e-85,5,"Chil3","Sec"
"Stx7.2",9.94873415851382e-89,-0.436739112163095,0.052,0.315,1.21842147239319e-84,5,"Stx7",NA
"Abhd12.5",2.63626419832572e-88,-0.580614319039731,0.086,0.353,3.22863276368951e-84,5,"Abhd12",NA
"Akr1a1.5",3.91380040106376e-88,-0.677293199656976,0.458,0.607,4.79323135118278e-84,5,"Akr1a1",NA
"Tnfrsf1a.3",1.76783862265561e-87,-0.50136303175213,0.045,0.301,2.16507196116633e-83,5,"Tnfrsf1a",NA
"Pkm.4",2.12529644456037e-87,-0.570523657549806,0.547,0.713,2.60285055565309e-83,5,"Pkm",NA
"F7.5",3.42648682839748e-87,-0.641200228602543,0.03,0.274,4.1964184187384e-83,5,"F7",NA
"Trib1.3",4.22269550267468e-87,-0.652486199309064,0.048,0.3,5.17153518212568e-83,5,"Trib1",NA
"Dhrs3.5",4.83995455937037e-87,-0.499756342814562,0.027,0.272,5.9274923488609e-83,5,"Dhrs3",NA
"Dusp2.4",4.99271125225523e-87,0.377074715847599,0.6,0.33,6.11457347063698e-83,5,"Dusp2",NA
"Cxcl2.5",1.63756152850812e-86,-2.43056268874554,0.553,0.703,2.00552160396389e-82,5,"Cxcl2","Sec"
"Cyfip1.5",1.88900436162864e-86,-0.381745821370674,0.009,0.243,2.31346364168659e-82,5,"Cyfip1",NA
"Gnb2.2",2.30817649543461e-86,-0.460700355687113,0.542,0.721,2.82682375395877e-82,5,"Gnb2",NA
"Furin.4",3.10798083044883e-86,-0.595581317682218,0.093,0.358,3.80634412305068e-82,5,"Furin",NA
"Sit1.1",3.27866715577203e-86,0.250720544164768,0.183,0.048,4.01538366567401e-82,5,"Sit1",NA
"Gsto1.5",4.21108415658761e-86,-0.513125961083585,0.081,0.342,5.15731476657285e-82,5,"Gsto1",NA
"Dusp3.5",8.41090185014182e-86,-0.440792906772986,0.017,0.254,1.03008314958687e-81,5,"Dusp3",NA
"Mtss1.3",1.07011234940271e-85,-0.487737439603844,0.042,0.293,1.3105665943135e-81,5,"Mtss1",NA
"Slc7a11.4",1.16767637343686e-85,-1.10484110140834,0.022,0.258,1.43005325454812e-81,5,"Slc7a11",NA
"S100a8.5",1.99614117366535e-85,-2.73826949180198,0.899,0.929,2.44467409538796e-81,5,"S100a8",NA
"Cmah.4",3.2753439673064e-85,0.288301076270339,0.253,0.083,4.01131375676015e-81,5,"Cmah",NA
"Ccrl2.5",1.02235651014063e-84,-1.56175456207078,0.132,0.386,1.25208001796923e-80,5,"Ccrl2",NA
"Ltc4s.4",1.03946019657516e-84,-0.79689240197819,0.028,0.264,1.2730269027456e-80,5,"Ltc4s",NA
"Hdac7",1.23883423208975e-84,0.297806350835079,0.228,0.072,1.51720028404032e-80,5,"Hdac7",NA
"Emilin2.4",1.67410437501696e-84,-0.499044718910764,0.018,0.253,2.05027562808327e-80,5,"Emilin2","CM"
"Bhlhe40.4",2.4049051259299e-84,-0.609572632646451,0.106,0.37,2.94528730772635e-80,5,"Bhlhe40","TF"
"Rhoa.2",7.91531325753143e-84,-0.408432892887854,0.71,0.822,9.69388414649875e-80,5,"Rhoa",NA
"Atp6ap1.3",1.02755351160917e-83,-0.500596517442044,0.152,0.426,1.25844478566775e-79,5,"Atp6ap1","CM"
"Syngr2.2",1.04842550630843e-83,-0.653731879892592,0.179,0.447,1.28400671757594e-79,5,"Syngr2",NA
"Dbi.5",1.13336447571535e-83,-0.80668723718042,0.379,0.555,1.38803147340859e-79,5,"Dbi",NA
"H2-K1.1",2.29779790643407e-83,0.287282226466056,0.988,0.91,2.81411309600981e-79,5,"H2-K1","CM"
"Snrpf.2",2.43437739932362e-83,0.367411205848135,0.817,0.637,2.98138200095164e-79,5,"Snrpf",NA
"Atp6v1b2.4",2.81354471427779e-83,-0.50546832706599,0.104,0.368,3.44574821157601e-79,5,"Atp6v1b2",NA
"Ctsl.5",8.52594776304282e-83,-1.05405902400248,0.144,0.391,1.04417282253985e-78,5,"Ctsl",NA
"Cd300a.3",1.08520023931189e-82,-0.54675431133812,0.022,0.255,1.32904473308527e-78,5,"Cd300a",NA
"Pkib.2",1.80845279694267e-82,-0.434885238068973,0.015,0.245,2.21481214041569e-78,5,"Pkib",NA
"Clic4.5",2.72220728405167e-82,-0.486155345594274,0.033,0.271,3.33388726077808e-78,5,"Clic4",NA
"Capza2.4",2.98624053200928e-82,-0.526335230121919,0.346,0.571,3.65724877955176e-78,5,"Capza2",NA
"Fuca1.2",3.51084133680004e-82,-0.492089084424049,0.141,0.409,4.29972738517901e-78,5,"Fuca1",NA
"Ptpn6.3",5.16200964389419e-82,-0.524931887336463,0.321,0.582,6.32191321087722e-78,5,"Ptpn6",NA
"Cd69.4",6.28830305991713e-82,0.396346956306775,0.418,0.191,7.70128475748051e-78,5,"Cd69","CM"
"Cox6b1.4",9.74011279337429e-82,-0.421056629173932,0.794,0.819,1.19287161380455e-77,5,"Cox6b1",NA
"Basp1.4",1.47728963482345e-80,-0.665094433740722,0.04,0.273,1.80923661576827e-76,5,"Basp1",NA
"Lat2.4",1.63533047592997e-80,-0.523147560523215,0.034,0.266,2.00278923387143e-76,5,"Lat2",NA
"Tgfb1.3",2.44123749963747e-80,-0.530245237614485,0.275,0.531,2.98978356580601e-76,5,"Tgfb1","CM"
"Sept6.4",2.46354013744257e-80,0.338759411762589,0.366,0.159,3.01709760632591e-76,5,"Sept6",NA
"Hsp90b1.5",2.82579756414077e-80,-0.674993950945165,0.354,0.565,3.4607542768032e-76,5,"Hsp90b1","CM"
"Unc119.3",3.72869263704684e-80,-0.514648086475558,0.094,0.348,4.56652987259127e-76,5,"Unc119",NA
"Eef1d.2",3.88438932824588e-80,0.364287820908063,0.817,0.632,4.75721161030273e-76,5,"Eef1d",NA
"Hexb.3",7.66283769983127e-80,-0.617782016527948,0.139,0.393,9.38467733098335e-76,5,"Hexb","CM"
"Ms4a6c.5",8.42382988919264e-80,-0.779588254646449,0.069,0.309,1.03166644652942e-75,5,"Ms4a6c",NA
"Smc4.3",9.502392753701e-80,0.468007996056332,0.439,0.227,1.16375804054576e-75,5,"Smc4",NA
"Myof.5",1.03118024121383e-79,-0.453041443824682,0.014,0.235,1.26288644141458e-75,5,"Myof",NA
"Hacd4.4",1.28372241580288e-79,-0.420917522323589,0.006,0.222,1.57217484263378e-75,5,"Hacd4",NA
"Itgb7.4",4.55188836499657e-79,0.3399959173899,0.469,0.229,5.5746976806113e-75,5,"Itgb7","CM"
"Snx10.3",5.0724950080727e-79,-0.476701129987263,0.069,0.314,6.21228463638663e-75,5,"Snx10",NA
"Ptpn1.4",9.87535178900108e-79,-0.531859571361853,0.269,0.519,1.20943433359896e-74,5,"Ptpn1",NA
"Runx1.3",2.14030114881768e-78,-0.506545398895367,0.097,0.352,2.62122681695701e-74,5,"Runx1","TF"
"Sulf2.4",3.32025929913869e-78,-0.414904278792667,0.015,0.236,4.06632156365516e-74,5,"Sulf2","CM"
"Ifitm3.5",6.59359800165228e-78,-1.4454648242732,0.125,0.364,8.07517947262355e-74,5,"Ifitm3",NA
"Gpr137b.4",1.14260753432452e-77,-0.408901923672303,0.028,0.255,1.39935144728724e-73,5,"Gpr137b",NA
"Clec4d.4",1.46102259980194e-77,-0.895291220404203,0.067,0.302,1.78931437797744e-73,5,"Clec4d",NA
"Mgst2",2.31547314073482e-77,0.303998776153473,0.21,0.069,2.83575995545794e-73,5,"Mgst2",NA
"Dmxl2.3",7.87032743285731e-77,-0.431365529040203,0.012,0.227,9.63879000702035e-73,5,"Dmxl2",NA
"Shtn1.4",9.15693527378306e-77,-0.362225740657476,0.004,0.213,1.12144986298021e-72,5,"Shtn1",NA
"Gcnt2.4",1.09966586363738e-76,-0.471510810327624,0.022,0.241,1.3467607831967e-72,5,"Gcnt2",NA
"Clec12a.4",1.22205888463332e-76,-0.471374220248691,0.028,0.251,1.49665551601042e-72,5,"Clec12a","CM"
"Rhog.3",2.24636160861681e-76,-0.517094304006283,0.268,0.527,2.75111906207301e-72,5,"Rhog",NA
"Eif4ebp1.3",3.57811054695511e-76,-0.482202883667447,0.078,0.322,4.38211198685593e-72,5,"Eif4ebp1",NA
"Fes.3",4.08471961228528e-76,-0.387741018632353,0.025,0.247,5.00255610916578e-72,5,"Fes",NA
"Lrrc25.4",4.21910235947698e-76,-0.485022490592857,0.012,0.224,5.16713465965146e-72,5,"Lrrc25","CM"
"Lmo4.3",4.29640159316282e-76,-0.685553542770604,0.175,0.428,5.26180303114651e-72,5,"Lmo4",NA
"Itgb2.4",4.32857058919972e-76,-0.564278597087059,0.343,0.558,5.3012004005929e-72,5,"Itgb2","CM"
"Atp6v0d2.4",4.70440049117178e-76,-0.675021317696246,0.022,0.238,5.76147928153808e-72,5,"Atp6v0d2",NA
"Tmbim1.5",6.19686875539532e-76,-0.407767417484456,0.025,0.246,7.58930516473265e-72,5,"Tmbim1",NA
