"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCL18.NK",2.63678326749088e-19,-0.744584790829799,0.375,0.575,8.88437754148378e-15,"NK","CCL18"
"GPX4.NK",2.88335646684392e-19,-0.250395038440634,0.729,0.882,9.71518127938389e-15,"NK","GPX4"
"GM2A.NK",3.12058040600027e-19,-0.339958093324308,0.167,0.37,1.05144836199773e-14,"NK","GM2A"
"IL2RG.NK",3.16635247041516e-19,0.459854334143657,0.335,0.201,1.06687080138169e-14,"NK","IL2RG"
"GCA.NK",3.28686674129916e-19,-0.326910109589312,0.229,0.443,1.10747687981334e-14,"NK","GCA"
"IL13RA1.NK",4.14945331553119e-19,-0.251752899469876,0.11,0.304,1.39811680013508e-14,"NK","IL13RA1"
"IFI30.NK",5.85526960507971e-19,-0.292668382541979,0.175,0.378,1.97287454073556e-14,"NK","IFI30"
"RPL13A.NK",7.69063469009339e-19,0.229871724035086,0.982,0.985,2.59128245248007e-14,"NK","RPL13A"
"ITM2B.NK",9.18223901639734e-19,-0.275490723707243,0.89,0.93,3.09386361418492e-14,"NK","ITM2B"
"SCPEP1.NK",1.02716357117143e-18,-0.268192389849843,0.241,0.462,3.46092493670503e-14,"NK","SCPEP1"
"SNX2.NK",1.40826789522244e-18,-0.255281134501919,0.293,0.519,4.7450178461625e-14,"NK","SNX2"
"STXBP2.NK",1.78215031406389e-18,-0.404410885743702,0.43,0.639,6.00477726820686e-14,"NK","STXBP2"
"LAPTM5.NK",1.97152529074146e-18,-0.236376821735423,0.807,0.91,6.64285731462427e-14,"NK","LAPTM5"
"LAIR1.NK",2.55287848282339e-18,-0.217527013015136,0.263,0.498,8.60166876002514e-14,"NK","LAIR1"
"SERF2.NK",2.57012795816495e-18,-0.201306897174162,0.962,0.965,8.65978914224099e-14,"NK","SERF2"
"RETN.NK",3.02498272979434e-18,-0.507882566079705,0.169,0.366,1.01923768097691e-13,"NK","RETN"
"CD48.NK",3.22537767724155e-18,0.364664755100192,0.285,0.149,1.08675875456977e-13,"NK","CD48"
"RNF13.NK",4.87978484574163e-18,-0.251780596377824,0.386,0.621,1.64419470592418e-13,"NK","RNF13"
"RP11-1143G9.4.NK",6.13313768639936e-18,-0.385105780382185,0.327,0.561,2.0664994120554e-13,"NK","RP11-1143G9.4"
"IL7R.NK",6.60836536957124e-18,0.812285882053008,0.373,0.247,2.22662262762333e-13,"NK","IL7R"
"MSR1.NK",7.3234750200606e-18,-0.319082375357349,0.482,0.72,2.46757167325922e-13,"NK","MSR1"
"RAB13.NK",7.85044944699573e-18,-0.256728659602307,0.321,0.551,2.64513043667074e-13,"NK","RAB13"
"HIST1H1D.NK",7.95149349276743e-18,0.287744945139937,0.104,0.034,2.67917621745306e-13,"NK","HIST1H1D"
"BRI3.NK",8.61454203489675e-18,-0.273049517448671,0.394,0.635,2.90258379323811e-13,"NK","BRI3"
"GABPB1-AS1.NK",1.01303455436919e-17,0.368195166703863,0.239,0.122,3.41331862749154e-13,"NK","GABPB1-AS1"
"CD81.NK",1.03003493347546e-17,-0.297760196947462,0.542,0.727,3.47059970485221e-13,"NK","CD81"
"TREM1.NK",1.07675490527484e-17,-0.314749225328598,0.375,0.589,3.62801797783306e-13,"NK","TREM1"
"CORO1C.NK",1.09614669453945e-17,-0.210033776724656,0.367,0.613,3.69335667258121e-13,"NK","CORO1C"
"GLRX.NK",1.15132392423483e-17,-0.304799253788312,0.512,0.72,3.87927083031683e-13,"NK","GLRX"
"C1orf162.NK",1.15608590033749e-17,-0.301023547664023,0.5,0.718,3.89531583259712e-13,"NK","C1orf162"
"KIAA1551.NK",1.25075740938602e-17,0.416923276463912,0.305,0.179,4.21430201518526e-13,"NK","KIAA1551"
"S100A9.NK",1.41292576434499e-17,-0.653905532421951,0.446,0.656,4.760712070384e-13,"NK","S100A9"
"SLCO2B1.NK",1.48095769488367e-17,-0.242396921007305,0.271,0.484,4.98993885714104e-13,"NK","SLCO2B1"
"RAC1.NK",1.56476015684228e-17,-0.263249144519181,0.48,0.712,5.27230287246436e-13,"NK","RAC1"
"TPP1.NK",1.59019439337629e-17,-0.254924766643152,0.375,0.6,5.35800098904206e-13,"NK","TPP1"
"CD163.NK",1.6666289930747e-17,-0.251194113593985,0.48,0.733,5.61553972926591e-13,"NK","CD163"
"ARHGAP18.NK",1.97664766786739e-17,-0.230307155815341,0.291,0.515,6.66011665211237e-13,"NK","ARHGAP18"
"CNOT6L.NK",2.66290585335647e-17,0.329627036538462,0.217,0.106,8.97239498229929e-13,"NK","CNOT6L"
"SLC15A3.NK",2.96056271437701e-17,-0.244598619606381,0.149,0.337,9.97532000982189e-13,"NK","SLC15A3"
"RBM47.NK",3.15568383991318e-17,-0.224181146073293,0.255,0.479,1.06327611302035e-12,"NK","RBM47"
"RPS7.NK",3.22019808859652e-17,0.201804926125936,0.94,0.945,1.08501354397171e-12,"NK","RPS7"
"MAFB.NK",3.52290306404232e-17,-0.324759491661826,0.261,0.474,1.18700695839842e-12,"NK","MAFB"
"HEXB.NK",3.53248664624222e-17,-0.263339402588943,0.422,0.646,1.19023605058485e-12,"NK","HEXB"
"RPL18.NK",3.5584729112803e-17,0.214143096240499,0.932,0.93,1.19899186272678e-12,"NK","RPL18"
"RPL13.NK",3.59549726879772e-17,0.203975681005999,0.984,0.979,1.2114668497487e-12,"NK","RPL13"
"BLVRB.NK",4.12148914142335e-17,-0.301379842031738,0.353,0.564,1.38869455131118e-12,"NK","BLVRB"
"ZNF706.NK",4.27265517032954e-17,-0.271878799659218,0.432,0.65,1.43962843309083e-12,"NK","ZNF706"
"ABCG1.NK",4.658281849168e-17,-0.323814698006727,0.191,0.382,1.56956148625867e-12,"NK","ABCG1"
"COMT.NK",5.46612220230278e-17,-0.245009933992445,0.373,0.583,1.8417552148439e-12,"NK","COMT"
"GNS.NK",6.74452388949448e-17,-0.247865027861937,0.225,0.432,2.27249987932627e-12,"NK","GNS"
"MGST3.NK",7.23902130517048e-17,-0.299022567855985,0.518,0.703,2.43911583856414e-12,"NK","MGST3"
"FAM118A.NK",7.33376952116664e-17,0.274980510493175,0.118,0.042,2.47104030246189e-12,"NK","FAM118A"
"RHOF.NK",1.04191888765528e-16,0.329969858036843,0.189,0.089,3.51064150006571e-12,"NK","RHOF"
"TBC1D10C.NK",1.09984116275661e-16,0.418783409327022,0.301,0.181,3.70580481379211e-12,"NK","TBC1D10C"
"GCHFR.NK",1.36663059454722e-16,-0.364760369826811,0.5,0.68,4.60472512526739e-12,"NK","GCHFR"
"SOAT1.NK",2.20753556131021e-16,-0.22088888915256,0.279,0.501,7.43807032027861e-12,"NK","SOAT1"
"PTAFR.NK",2.28874891002723e-16,-0.251354153060766,0.137,0.319,7.71171057744576e-12,"NK","PTAFR"
"ARAP2.NK",2.67390349575488e-16,0.301198696224347,0.149,0.063,9.00945043859649e-12,"NK","ARAP2"
"LRPAP1.NK",2.75580412778906e-16,-0.300993302377568,0.43,0.629,9.28540642817245e-12,"NK","LRPAP1"
"LPL.NK",3.01681545799642e-16,-0.322667142197559,0.382,0.589,1.01648580041731e-11,"NK","LPL"
"SIRPA.NK",3.3317617747157e-16,-0.208930839277638,0.163,0.356,1.12260381237271e-11,"NK","SIRPA"
"CCND2.NK",4.90820229983626e-16,0.279516783847608,0.122,0.046,1.65376968290683e-11,"NK","CCND2"
"HCK.NK",6.0397415373109e-16,-0.200235055436499,0.197,0.395,2.03503051358154e-11,"NK","HCK"
"SNX3.NK",7.13112519682125e-16,-0.279331344920132,0.564,0.748,2.40276132381695e-11,"NK","SNX3"
"PRKCH.NK",7.39836674839041e-16,0.331099706979448,0.209,0.106,2.49280569220266e-11,"NK","PRKCH"
"C9orf142.NK",8.88617784313419e-16,0.375709355740199,0.317,0.2,2.99410876246563e-11,"NK","C9orf142"
"CEBPB.NK",1.33172010447987e-15,-0.282489493226524,0.476,0.706,4.48709772003448e-11,"NK","CEBPB"
"PLAC8.NK",1.54058120830388e-15,0.385555812915089,0.291,0.166,5.1908343232591e-11,"NK","PLAC8"
"PECAM1.NK",1.68846297169509e-15,-0.205109328238817,0.263,0.468,5.68910713682944e-11,"NK","PECAM1"
"ATP6V1B2.NK",1.74747801876526e-15,-0.270733280136816,0.263,0.465,5.88795243642766e-11,"NK","ATP6V1B2"
"ODF2L.NK",1.83875505111595e-15,0.350258493054047,0.173,0.081,6.19550126923007e-11,"NK","ODF2L"
"VAMP8.NK",1.89477994862681e-15,-0.229955561068212,0.663,0.812,6.38427155890318e-11,"NK","VAMP8"
"REEP5.NK",1.90848327120536e-15,-0.270837473379166,0.42,0.625,6.43044353399935e-11,"NK","REEP5"
"CTSC.NK",1.92206908090635e-15,-0.28472197064129,0.627,0.773,6.47621956120584e-11,"NK","CTSC"
"CD302.NK",2.23848252527768e-15,-0.255656002861535,0.243,0.445,7.54234302067061e-11,"NK","CD302"
"UBE2E2.NK",2.81584323110139e-15,-0.21753871049122,0.173,0.354,9.48770218287302e-11,"NK","UBE2E2"
"SLC31A2.NK",3.1395911632864e-15,-0.23010098990137,0.269,0.472,1.05785384655772e-10,"NK","SLC31A2"
"MOB3B.NK",4.09496466605081e-15,-0.262164949999493,0.086,0.239,1.37975739457916e-10,"NK","MOB3B"
"ATOX1.NK",4.11841940862263e-15,-0.209521415455329,0.375,0.589,1.38766023554131e-10,"NK","ATOX1"
"RAB1A.NK",4.55066191434605e-15,-0.219653583474599,0.376,0.583,1.53330002541976e-10,"NK","RAB1A"
"CYFIP1.NK",4.98900227347457e-15,-0.235552082788084,0.104,0.263,1.68099442602452e-10,"NK","CYFIP1"
"RGCC.NK",6.6829210005668e-15,-0.263094336640022,0.406,0.616,2.25174340193098e-10,"NK","RGCC"
"CREG1.NK",7.4093649689657e-15,-0.289984088886776,0.307,0.505,2.4965114326433e-10,"NK","CREG1"
"MS4A6A.NK",7.43012354199975e-15,-0.42824936433673,0.203,0.383,2.5035058262414e-10,"NK","MS4A6A"
"CPM.NK",7.93293255845039e-15,-0.283734413269728,0.239,0.431,2.67292229624427e-10,"NK","CPM"
"ATP6V0D1.NK",8.2189570175723e-15,-0.266004830161484,0.351,0.546,2.76929537750081e-10,"NK","ATP6V0D1"
"EVL.NK",8.89262967904574e-15,0.464733989676699,0.488,0.382,2.99628264405767e-10,"NK","EVL"
"MCOLN1.NK",9.1106272976288e-15,-0.201562590329097,0.173,0.348,3.06973476166305e-10,"NK","MCOLN1"
"TGFBI.NK",1.0363546802452e-14,-0.307557703053735,0.219,0.406,3.49189345961817e-10,"NK","TGFBI"
"SGK1.NK",1.25958360627532e-14,-0.35455640910502,0.247,0.436,4.24404100298405e-10,"NK","SGK1"
"OXNAD1.NK",1.4172954019547e-14,0.273048965953974,0.104,0.038,4.77543512734616e-10,"NK","OXNAD1"
"PPIC.NK",1.5640925138394e-14,-0.227847499096957,0.149,0.312,5.27005331613048e-10,"NK","PPIC"
"PKM.NK",1.72759661360533e-14,-0.231569124655302,0.518,0.709,5.82096402988181e-10,"NK","PKM"
"STX7.NK",1.92545317354808e-14,-0.234325095288478,0.227,0.413,6.48762192295289e-10,"NK","STX7"
"BCAP31.NK",2.1054004193323e-14,-0.253089164186851,0.386,0.586,7.09393617289824e-10,"NK","BCAP31"
"TKT.NK",2.37081872173271e-14,-0.247788906286942,0.434,0.644,7.9882366010062e-10,"NK","TKT"
"CD86.NK",2.70263644262857e-14,-0.238361565033587,0.125,0.289,9.1062632297927e-10,"NK","CD86"
"SH3BGRL.NK",2.92187522370971e-14,-0.215297889169964,0.578,0.765,9.84496637876749e-10,"NK","SH3BGRL"
"CHST12.NK",3.17496111118088e-14,0.381096915277606,0.233,0.133,1.06977139680129e-09,"NK","CHST12"
"TXN.NK",3.34999163694339e-14,-0.282688722311872,0.673,0.824,1.12874618215171e-09,"NK","TXN"
"RAB20.NK",3.41273880688644e-14,-0.223521614002517,0.149,0.312,1.14988821359232e-09,"NK","RAB20"
"FOS.NK",3.50810229227347e-14,-0.281360768317333,0.566,0.774,1.18201998635862e-09,"NK","FOS"
"ALDOA.NK",3.59171035261586e-14,-0.231901876508939,0.697,0.818,1.21019088621039e-09,"NK","ALDOA"
"AKR1A1.NK",4.4211341682847e-14,-0.215431757650811,0.269,0.461,1.48965694666185e-09,"NK","AKR1A1"
"TIMP1.NK",5.26436745173239e-14,-0.325364453662331,0.345,0.54,1.77377596918671e-09,"NK","TIMP1"
"CLTA.NK",5.79318948143382e-14,-0.224369046115555,0.474,0.694,1.95195726387431e-09,"NK","CLTA"
"DNASE2.NK",5.81769809326462e-14,-0.250574600188943,0.221,0.403,1.96021519554458e-09,"NK","DNASE2"
"CD151.NK",5.81886115453158e-14,-0.216718776496144,0.267,0.453,1.96060707740787e-09,"NK","CD151"
"PCOLCE2.NK",5.89104247908077e-14,-0.256839036268167,0.185,0.352,1.98492785290147e-09,"NK","PCOLCE2"
"GPD1.NK",5.91070077635106e-14,-0.229761633523291,0.074,0.213,1.99155151958373e-09,"NK","GPD1"
"GIMAP1.NK",6.09241083447219e-14,0.319021471064407,0.199,0.104,2.05277690656706e-09,"NK","GIMAP1"
"LAMP1.NK",6.33820656089636e-14,-0.207120714205481,0.412,0.622,2.13559531862842e-09,"NK","LAMP1"
"ARHGEF1.NK",7.37419285810201e-14,0.349762469809813,0.205,0.109,2.48466054160889e-09,"NK","ARHGEF1"
"FUOM.NK",7.67476449480549e-14,-0.216885194382212,0.171,0.341,2.58593514887976e-09,"NK","FUOM"
"TSPAN4.NK",7.8013456052514e-14,-0.208940643168987,0.098,0.245,2.62858538823341e-09,"NK","TSPAN4"
"EIF4EBP1.NK",8.36899071553192e-14,-0.216085891848752,0.251,0.438,2.81984773169132e-09,"NK","EIF4EBP1"
"NOP10.NK",8.40594282550601e-14,-0.235410619462803,0.657,0.795,2.832298375626e-09,"NK","NOP10"
"RHEB.NK",9.17669171315461e-14,-0.201303524209763,0.378,0.593,3.09199450583031e-09,"NK","RHEB"
"C5AR1.NK",9.63313601916261e-14,-0.27215955473747,0.335,0.54,3.24578885029665e-09,"NK","C5AR1"
"TGM2.NK",1.00685366902012e-13,-0.257081416348605,0.131,0.286,3.39249275239639e-09,"NK","TGM2"
"YWHAH.NK",1.05362256991778e-13,-0.216617738337118,0.309,0.514,3.55007588708097e-09,"NK","YWHAH"
"FABP4.NK",1.2516659590004e-13,-0.549545861250841,0.478,0.62,4.21736328225594e-09,"NK","FABP4"
"CD14.NK",1.31588523735147e-13,-0.472528964073254,0.167,0.326,4.43374371873205e-09,"NK","CD14"
"CES1.NK",1.6486169410124e-13,-0.298143270639807,0.201,0.377,5.55484992104717e-09,"NK","CES1"
"PDK4.NK",1.68290415662228e-13,-0.281528148286269,0.145,0.303,5.6703772653231e-09,"NK","PDK4"
"SKAP2.NK",1.79409366414729e-13,-0.201042675794275,0.275,0.468,6.04501919197788e-09,"NK","SKAP2"
"LRP1.NK",1.92910570445049e-13,-0.22296492761557,0.265,0.452,6.49992876057548e-09,"NK","LRP1"
"RNASET2.NK",1.93383887948248e-13,-0.239519143607431,0.378,0.591,6.51587672052827e-09,"NK","RNASET2"
"TUBA1B.NK",2.01972483275295e-13,-0.2789707981347,0.526,0.701,6.80526085147778e-09,"NK","TUBA1B"
"SORT1.NK",2.13167088270244e-13,-0.217364458569682,0.131,0.285,7.18245187217759e-09,"NK","SORT1"
"IFNGR1.NK",2.13613878290311e-13,-0.213337300301678,0.319,0.511,7.19750601511375e-09,"NK","IFNGR1"
"ID2.NK",2.25609218346041e-13,0.451867719022801,0.596,0.517,7.6016770029515e-09,"NK","ID2"
"RAC2.NK",3.25505905815351e-13,0.493360574836185,0.478,0.392,1.09675959905424e-08,"NK","RAC2"
"TSC22D3.NK",3.41465003453063e-13,0.344888846359435,0.711,0.683,1.15053218263475e-08,"NK","TSC22D3"
"FABP3.NK",3.75372089643002e-13,-0.442652694478576,0.102,0.246,1.26477871884313e-08,"NK","FABP3"
"LGMN.NK",4.09700099556284e-13,-0.461673580579018,0.108,0.25,1.38044351544494e-08,"NK","LGMN"
"ALOX5AP.NK",4.34625906590605e-13,-0.297626825709033,0.697,0.788,1.46442852966639e-08,"NK","ALOX5AP"
"LTB.NK",4.87414841201047e-13,0.34639891607357,0.187,0.096,1.64229556594281e-08,"NK","LTB"
"CD36.NK",5.530248877136e-13,-0.401525804182493,0.09,0.227,1.8633620566622e-08,"NK","CD36"
"MARCH1.NK",5.89408958521079e-13,-0.23570367663344,0.215,0.387,1.98595454484092e-08,"NK","MARCH1"
"CHCHD10.NK",6.10820757649251e-13,-0.225753472481295,0.339,0.533,2.05809946082339e-08,"NK","CHCHD10"
"LILRB3.NK",6.30682316967171e-13,-0.207195929646961,0.153,0.308,2.12502099878919e-08,"NK","LILRB3"
"DBI.NK",6.34781169217442e-13,-0.234899225974207,0.657,0.805,2.13883167156125e-08,"NK","DBI"
"FAM65B.NK",6.8102183424317e-13,0.215882946092315,0.183,0.089,2.29463496829894e-08,"NK","FAM65B"
"ATP1B1.NK",7.93231561481763e-13,-0.209216665316113,0.263,0.446,2.67271442325665e-08,"NK","ATP1B1"
"SERPING1.NK",9.45514855195543e-13,-0.243144473682783,0.361,0.542,3.18581775309586e-08,"NK","SERPING1"
"RHOQ.NK",9.92256283475442e-13,-0.22361971129535,0.141,0.299,3.34330832154215e-08,"NK","RHOQ"
"RAB10.NK",1.10464413634754e-12,-0.219325415363338,0.267,0.446,3.7219879530094e-08,"NK","RAB10"
"TBXAS1.NK",1.13854730627305e-12,-0.212592273797053,0.211,0.384,3.83622129375641e-08,"NK","TBXAS1"
"PPARG.NK",1.18340640369067e-12,-0.207023937933287,0.283,0.467,3.98736953659536e-08,"NK","PPARG"
"FKBP1A.NK",1.22793418721865e-12,-0.223914059102439,0.532,0.718,4.13740145041451e-08,"NK","FKBP1A"
"SPINT2.NK",1.27320793220085e-12,-0.205018412328209,0.187,0.352,4.28994680675755e-08,"NK","SPINT2"
"RNASE6.NK",1.34203889473179e-12,-0.258836987269974,0.096,0.232,4.52186585190929e-08,"NK","RNASE6"
"TSPYL2.NK",1.40317612552177e-12,0.201643202996891,0.104,0.041,4.72786163733304e-08,"NK","TSPYL2"
"FPR3.NK",1.52762218374077e-12,-0.326110032263071,0.11,0.247,5.14717018589614e-08,"NK","FPR3"
"RP11-598F7.3.NK",1.55580408554936e-12,-0.249052329166992,0.239,0.414,5.24212628585e-08,"NK","RP11-598F7.3"
"HMOX1.NK",1.60643123359074e-12,-0.321864015117125,0.215,0.389,5.41270939846063e-08,"NK","HMOX1"
"LILRB4.NK",1.66071916986334e-12,-0.320991186396104,0.106,0.242,5.59562717093752e-08,"NK","LILRB4"
"SDC2.NK",1.6830733452331e-12,-0.412691944639491,0.094,0.224,5.67094732942842e-08,"NK","SDC2"
"C5orf56.NK",1.84469933704692e-12,0.279911064978491,0.141,0.067,6.21552994624589e-08,"NK","C5orf56"
"NCEH1.NK",1.9221524938634e-12,-0.204081653573786,0.239,0.414,6.47650061282335e-08,"NK","NCEH1"
"C4orf48.NK",2.56342281115522e-12,-0.226580211050275,0.331,0.524,8.6371968199064e-08,"NK","C4orf48"
"FNIP2.NK",2.59017064027367e-12,-0.265220816645485,0.12,0.264,8.7273209553381e-08,"NK","FNIP2"
"PHLDA3.NK",3.37347369992632e-12,-0.209792110040233,0.219,0.382,1.13665822845317e-07,"NK","PHLDA3"
"GABPB1.NK",3.44760564322431e-12,0.33192003775631,0.277,0.174,1.161636245428e-07,"NK","GABPB1"
"FN1.NK",3.79369538529976e-12,-0.453673930808526,0.333,0.502,1.2782477231229e-07,"NK","FN1"
"RMDN3.NK",3.86846911377795e-12,-0.225620759688914,0.277,0.45,1.30344198319634e-07,"NK","RMDN3"
"CLTC.NK",4.04189865840032e-12,-0.217218754413766,0.217,0.388,1.3618773339614e-07,"NK","CLTC"
"TMED5.NK",4.08646278380559e-12,-0.21097062067925,0.243,0.422,1.37689277037545e-07,"NK","TMED5"
"ETS2.NK",4.14054867551871e-12,-0.219748514179095,0.323,0.512,1.39511647072928e-07,"NK","ETS2"
"MMP19.NK",4.60082518782851e-12,-0.202366361535896,0.193,0.356,1.55020203878694e-07,"NK","MMP19"
"LAP3.NK",4.64615546978952e-12,-0.227811791280619,0.239,0.414,1.56547562399088e-07,"NK","LAP3"
"RTN3.NK",4.74249899611391e-12,-0.209387097160176,0.305,0.491,1.59793761175062e-07,"NK","RTN3"
"TMEM2.NK",4.79433786728259e-12,0.226603211363435,0.147,0.07,1.6154042010022e-07,"NK","TMEM2"
"FGR.NK",4.88347724078551e-12,-0.225231979198098,0.378,0.57,1.64543882151027e-07,"NK","FGR"
"CTSA.NK",5.41039439882988e-12,-0.207207870048323,0.299,0.483,1.82297828874174e-07,"NK","CTSA"
"SEPT7.NK",5.45487352057699e-12,0.379486957283823,0.596,0.54,1.83796508402321e-07,"NK","SEPT7"
"FUCA1.NK",5.47631646635006e-12,-0.219077171798166,0.102,0.238,1.84519007017199e-07,"NK","FUCA1"
"FGD3.NK",6.48882837057202e-12,0.201069974710244,0.106,0.043,2.18634583118054e-07,"NK","FGD3"
"H3F3B.NK",6.69244915505029e-12,0.208532585874632,0.89,0.887,2.25495381830265e-07,"NK","H3F3B"
"ALDH1A1.NK",6.77627282098847e-12,-0.213293070801314,0.195,0.356,2.28319736430386e-07,"NK","ALDH1A1"
"LGALS3BP.NK",6.81319036270945e-12,-0.204138157431711,0.253,0.423,2.29563636081132e-07,"NK","LGALS3BP"
"TNFSF13B.NK",6.91264864413681e-12,-0.25391109746603,0.153,0.3,2.32914783415546e-07,"NK","TNFSF13B"
"ATP1B3.NK",7.68067050468416e-12,-0.228812359158879,0.448,0.643,2.58792511984828e-07,"NK","ATP1B3"
"LAPTM4A.NK",8.68540011825495e-12,-0.205782330967603,0.46,0.65,2.92645871584482e-07,"NK","LAPTM4A"
"S100A13.NK",8.94406110431165e-12,-0.217826613034645,0.255,0.421,3.01361194848677e-07,"NK","S100A13"
"PIK3R1.NK",9.61436813495189e-12,0.347138287991514,0.263,0.166,3.23946519939069e-07,"NK","PIK3R1"
"RBP4.NK",1.11754884308742e-11,-0.304630162857091,0.143,0.288,3.76546907189875e-07,"NK","RBP4"
"RPSA.NK",1.12971052977949e-11,0.264143141714254,0.876,0.887,3.80644665903901e-07,"NK","RPSA"
"NUPR1.NK",1.16335857801112e-11,-0.238988128293928,0.448,0.614,3.91982039275066e-07,"NK","NUPR1"
"CMTM6.NK",1.20214936465996e-11,-0.213223072676064,0.331,0.521,4.05052206928528e-07,"NK","CMTM6"
"GSTP1.NK",1.21910741429984e-11,-0.218681136791748,0.681,0.819,4.10766052174189e-07,"NK","GSTP1"
"PSMB9.NK",1.27568648944863e-11,0.383960254469527,0.492,0.426,4.2982980575482e-07,"NK","PSMB9"
"RPS29.NK",1.29467440100793e-11,0.203265437091083,0.996,0.993,4.36227592675611e-07,"NK","RPS29"
"DIP2A.NK",1.95657173186123e-11,0.258754479853398,0.151,0.076,6.59247279333323e-07,"NK","DIP2A"
"PPP2R5C.NK",2.06491307512915e-11,0.398890600143486,0.406,0.323,6.95751811534016e-07,"NK","PPP2R5C"
"PTGER2.NK",2.09825146508426e-11,0.274856765762257,0.165,0.085,7.06984848645491e-07,"NK","PTGER2"
"SLC1A3.NK",2.0990962086937e-11,-0.212263962840585,0.104,0.237,7.07269476557257e-07,"NK","SLC1A3"
"RAB27A.NK",2.39290481151868e-11,0.311764438083301,0.169,0.09,8.06265347193104e-07,"NK","RAB27A"
"SOD2.NK",2.6006541403905e-11,-0.283269245338256,0.289,0.465,8.76264406063176e-07,"NK","SOD2"
"BIN2.NK",2.75573447069536e-11,0.424905112029329,0.267,0.176,9.28517172556095e-07,"NK","BIN2"
"VPS35.NK",3.01511619199979e-11,-0.22887972720274,0.239,0.405,1.01591324973241e-06,"NK","VPS35"
"MIR3945HG.NK",3.10122168725309e-11,-0.309483009976102,0.177,0.32,1.04492563530306e-06,"NK","MIR3945HG"
"TALDO1.NK",3.2168804694568e-11,-0.229819600449985,0.456,0.623,1.08389570537878e-06,"NK","TALDO1"
"COTL1.NK",3.80142890776875e-11,-0.212048387010829,0.424,0.619,1.2808534561836e-06,"NK","COTL1"
"RNH1.NK",3.8641994450051e-11,-0.217318927607549,0.44,0.617,1.30200336100002e-06,"NK","RNH1"
"RP5-839B4.8.NK",4.23381089528218e-11,-0.20024470529921,0.191,0.342,1.42654024305638e-06,"NK","RP5-839B4.8"
"C2.NK",4.83574280571823e-11,-0.21359768952519,0.088,0.207,1.6293551809587e-06,"NK","C2"
"TRG-AS1.NK",5.01465271642541e-11,0.301772036395343,0.129,0.062,1.68963708627238e-06,"NK","TRG-AS1"
"SIGIRR.NK",5.07955762400525e-11,0.308413257422598,0.225,0.137,1.71150614583233e-06,"NK","SIGIRR"
"CALM2.NK",5.51995957545721e-11,-0.204771987326607,0.749,0.862,1.85989517935455e-06,"NK","CALM2"
"STK4.NK",6.21155136794498e-11,0.387441180855474,0.406,0.314,2.09292011791538e-06,"NK","STK4"
"MLLT6.NK",6.43127072296476e-11,0.233675378238755,0.153,0.078,2.16695235739575e-06,"NK","MLLT6"
"THEMIS2.NK",7.67724921950264e-11,-0.200599538673328,0.275,0.449,2.58677235201922e-06,"NK","THEMIS2"
"ERN1.NK",8.27943136416901e-11,0.215543930686542,0.104,0.044,2.78967160384311e-06,"NK","ERN1"
"DYNLL1.NK",9.88388466482518e-11,-0.202866406172078,0.649,0.793,3.33027609896619e-06,"NK","DYNLL1"
"LMNA.NK",1.14420242618212e-10,-0.237452736943784,0.422,0.608,3.85527565477803e-06,"NK","LMNA"
"WARS.NK",1.18714318559225e-10,-0.213553726593671,0.139,0.276,3.99996024953454e-06,"NK","WARS"
"CXCL3.NK",1.49297602196958e-10,-0.281632725357948,0.267,0.419,5.03043340842431e-06,"NK","CXCL3"
"GPX3.NK",1.7249196820449e-10,-0.221366417120429,0.193,0.339,5.81194437668208e-06,"NK","GPX3"
"VAMP2.NK",2.10960449853267e-10,0.362275878217606,0.43,0.357,7.10810139735598e-06,"NK","VAMP2"
"RP11-138A9.2.NK",2.36239819766382e-10,0.255975897802409,0.116,0.053,7.95986448720849e-06,"NK","RP11-138A9.2"
"TPM4.NK",2.48997515454362e-10,-0.229823194912912,0.347,0.522,8.38972228571927e-06,"NK","TPM4"
"INPP5D.NK",2.87126017927277e-10,0.200617611924158,0.151,0.078,9.67442404804167e-06,"NK","INPP5D"
"SUB1.NK",2.93876415537359e-10,0.312526037054587,0.665,0.641,9.90187194511579e-06,"NK","SUB1"
"AP1S2.NK",3.06813200590574e-10,-0.264904964741513,0.243,0.39,1.03377639806988e-05,"NK","AP1S2"
"PIK3IP1.NK",3.38109100653089e-10,0.341179298327064,0.231,0.145,1.13922480374052e-05,"NK","PIK3IP1"
"CRIP1.NK",4.38389346833358e-10,-0.243450839923316,0.458,0.622,1.47710906522031e-05,"NK","CRIP1"
"TXNIP.NK",4.47129292049796e-10,0.271970796406824,0.894,0.856,1.50655743663258e-05,"NK","TXNIP"
"JAK1.NK",7.20254395227493e-10,0.430259292151586,0.44,0.37,2.42682515927952e-05,"NK","JAK1"
"AGRP.NK",7.95340106882512e-10,-0.250311692892672,0.155,0.289,2.67981895612993e-05,"NK","AGRP"
