"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","category"
"Tmem109.Mac",3.94962507240674e-306,0.262944245026726,0.339,0.088,4.83710582617654e-302,"Mac","Tmem109",NA
"Ppt1.Mac",6.39407952283681e-306,0.26040636627017,0.531,0.191,7.83082919161824e-302,"Mac","Ppt1",NA
"Stab1.Mac",7.10864297222473e-306,0.326611414318346,0.19,0.019,8.70595504808363e-302,"Mac","Stab1","CM"
"Trim29.Mac",8.31450713872356e-306,0.250147937609908,0.149,0.004,1.01827768927947e-301,"Mac","Trim29",NA
"Epn1.Mac",1.64677659315675e-304,0.283732799523731,0.511,0.183,2.01680729363907e-300,"Mac","Epn1",NA
"Bnip2.Mac",1.79575859185237e-304,0.265040009895318,0.487,0.17,2.1992655474416e-300,"Mac","Bnip2",NA
"Cd14.Mac",1.89456166198172e-302,-0.500706292440371,0.616,0.234,2.32026966742901e-298,"Mac","Cd14","CM"
"Cyp4f16.Mac",2.66661810612329e-302,0.259790873513175,0.243,0.043,3.26580719456919e-298,"Mac","Cyp4f16",NA
"Cfh.Mac",6.94315547015961e-302,0.257835887475374,0.168,0.011,8.50328250430448e-298,"Mac","Cfh",NA
"Ssr1.Mac",1.05833678281212e-301,0.265905983590056,0.471,0.162,1.29614505791e-297,"Mac","Ssr1","CM"
"Smad7.Mac",1.11277994757764e-301,-0.77590298595092,0.085,0.331,1.36282160179833e-297,"Mac","Smad7","TF"
"Klf10.Mac",2.22701373864604e-301,0.292329887466584,0.362,0.1,2.7274237257198e-297,"Mac","Klf10","TF"
"Mrps21.Mac",2.38534023648044e-301,0.372775673953296,0.734,0.36,2.92132618761759e-297,"Mac","Mrps21",NA
"Gltp.Mac",4.48135888542329e-301,0.352531009820704,0.671,0.298,5.4883202269779e-297,"Mac","Gltp",NA
"Klf9.Mac",1.57254645185219e-300,0.252593777345481,0.276,0.056,1.92589763958338e-296,"Mac","Klf9","TF"
"Arhgdib.Mac",3.5979029406016e-300,-0.476104321680543,0.873,0.89,4.40635173135478e-296,"Mac","Arhgdib",NA
"Acp5.Mac",5.91419267572159e-300,0.545951929528623,0.631,0.32,7.24311176995624e-296,"Mac","Acp5",NA
"Bscl2.Mac",6.58182489017552e-299,0.255106874108243,0.4,0.123,8.06076094299796e-295,"Mac","Bscl2","CM"
"Ace.Mac",1.61627449800348e-298,0.278064448607319,0.145,0.004,1.97945137770486e-294,"Mac","Ace","CM"
"Acaa1b.Mac",2.34766931251805e-298,0.500094211764982,0.142,0.003,2.87519060704085e-294,"Mac","Acaa1b",NA
"Emp3.Mac",4.73784974532484e-297,0.431410507709605,0.871,0.591,5.80244458309933e-293,"Mac","Emp3",NA
"Eif5b.Mac",5.93210686788377e-297,0.386299025183989,0.755,0.378,7.26505128109725e-293,"Mac","Eif5b",NA
"Elovl1.Mac",1.83929583303543e-296,0.255220245823941,0.427,0.138,2.25258560671849e-292,"Mac","Elovl1",NA
"Psmd1.Mac",2.56552427140543e-296,0.250040165483286,0.34,0.092,3.14199757519023e-292,"Mac","Psmd1",NA
"Rps26.Mac",2.60130768103864e-296,-0.40570546406756,0.984,0.938,3.18582151696802e-292,"Mac","Rps26",NA
"Cyb5a.Mac",4.59584378056331e-296,0.393181675740114,0.67,0.311,5.62852987805589e-292,"Mac","Cyb5a",NA
"Atf3.Mac",1.61953849549966e-295,0.501279539977907,0.447,0.16,1.98344879543843e-291,"Mac","Atf3","TF"
"Hspa9.Mac",5.60836278162069e-293,0.275294921239458,0.475,0.167,6.86856189865085e-289,"Mac","Hspa9",NA
"Acly.Mac",9.4894750643495e-293,0.272397207869687,0.416,0.134,1.16217601113088e-288,"Mac","Acly","CM"
"Cmpk1.Mac",1.08363813573735e-292,0.340058065936957,0.69,0.317,1.32713162483754e-288,"Mac","Cmpk1",NA
"Trpv2.Mac",2.18668982652787e-292,0.278273201519275,0.417,0.134,2.67803903054868e-288,"Mac","Trpv2","CM"
"Lamtor1.Mac",4.28569364534655e-292,0.338496554398189,0.621,0.271,5.24868900745592e-288,"Mac","Lamtor1",NA
"Hipk2.Mac",4.3218728363057e-292,0.258860578813235,0.273,0.059,5.29299766262359e-288,"Mac","Hipk2",NA
"Ywhae.Mac",4.80901597171177e-291,0.374289241635053,0.742,0.367,5.8896018605554e-287,"Mac","Ywhae",NA
"Stxbp2.Mac",5.02219474480348e-291,0.28547717371876,0.479,0.171,6.15068190396082e-287,"Mac","Stxbp2",NA
"Ndufb7.Mac",5.1744063044899e-291,0.381678756014343,0.83,0.484,6.33709540110879e-287,"Mac","Ndufb7",NA
"Eef1b2.Mac",5.30470467678247e-291,-0.563340145366008,0.85,0.81,6.4966718176555e-287,"Mac","Eef1b2",NA
"Trbc1.Mac",2.28146618799195e-290,-1.28343489469816,0.031,0.253,2.79411164043374e-286,"Mac","Trbc1",NA
"Cnih4.Mac",2.38396754585666e-290,0.279953300398398,0.546,0.211,2.91964505341065e-286,"Mac","Cnih4",NA
"Rpl24.Mac",5.05435802000588e-289,-0.383535865135345,0.976,0.945,6.1900722671012e-285,"Mac","Rpl24",NA
"Cx3cr1.Mac",6.04565223286848e-289,0.463766499023811,0.211,0.031,7.40411028959402e-285,"Mac","Cx3cr1",NA
"Ddb1.Mac",1.22567625215292e-288,0.251699548021203,0.353,0.101,1.50108570601168e-284,"Mac","Ddb1",NA
"Tomm6.Mac",7.36266188203916e-288,0.258839978086507,0.508,0.188,9.01705200693336e-284,"Mac","Tomm6",NA
"Rsu1.Mac",1.11495571823507e-287,0.268260998980168,0.496,0.181,1.36548626812249e-283,"Mac","Rsu1",NA
"Eci2.Mac",3.37907212859731e-287,0.268162990222329,0.378,0.116,4.13834963589312e-283,"Mac","Eci2",NA
"Rbms1.Mac",4.30244767751848e-286,0.330465019344663,0.708,0.333,5.26920767065689e-282,"Mac","Rbms1",NA
"Hmox2.Mac",3.07868855439655e-285,0.259439401846136,0.465,0.165,3.77046987256945e-281,"Mac","Hmox2",NA
"Baz1a.Mac",1.46294432149078e-284,0.353827036354752,0.614,0.267,1.79166791052976e-280,"Mac","Baz1a",NA
"Hmgcs1.Mac",2.75585673648535e-284,0.295155984094818,0.273,0.061,3.37509774517361e-280,"Mac","Hmgcs1",NA
"Nras.Mac",4.70254249639702e-284,0.257670448263219,0.467,0.164,5.75920379533743e-280,"Mac","Nras",NA
"Pcbp1.Mac",1.49158427955328e-283,0.368854620427019,0.759,0.381,1.82674326716891e-279,"Mac","Pcbp1","CM"
"Noct.Mac",1.56978761636612e-282,0.251114353064722,0.22,0.036,1.92251889376359e-278,"Mac","Noct",NA
"Grap.Mac",3.2068848849028e-282,-0.654996468069936,0.025,0.241,3.92747191854046e-278,"Mac","Grap",NA
"Srxn1.Mac",1.31395167414723e-281,0.260382120063995,0.178,0.018,1.60919661532811e-277,"Mac","Srxn1",NA
"Pomp.Mac",3.66320246284301e-281,0.373549685607049,0.807,0.456,4.48632405624383e-277,"Mac","Pomp",NA
"Polr2f.Mac",8.19314839051846e-281,0.303700628679468,0.631,0.274,1.0034148833868e-276,"Mac","Polr2f",NA
"Bst2.Mac",3.21699067492743e-280,0.434341356730103,0.579,0.252,3.93984847958363e-276,"Mac","Bst2","CM"
"Tspan13.Mac",4.194107622375e-280,-0.713334781492052,0.134,0.377,5.13652360512267e-276,"Mac","Tspan13","CM"
"Ybx3.Mac",5.6728329699364e-280,0.263480930495515,0.393,0.126,6.94751853828111e-276,"Mac","Ybx3","TF"
"Marco.Mac",1.02161906933063e-279,0.717778400486208,0.155,0.01,1.25117687420923e-275,"Mac","Marco","CM"
"Ccdc34.Mac",2.19199056109976e-279,0.267671695610489,0.227,0.04,2.68453084017888e-275,"Mac","Ccdc34",NA
"Gclm.Mac",5.11772746708736e-279,0.256567549677395,0.295,0.071,6.26768082894189e-275,"Mac","Gclm",NA
"Lef1.Mac",5.16585075280968e-278,-0.713461209478395,0.013,0.219,6.32661741696601e-274,"Mac","Lef1","TF"
"Gimap9.Mac",7.88087756139616e-277,-0.601885529768478,0.019,0.227,9.65171074944188e-273,"Mac","Gimap9",NA
"Ap3s1.Mac",7.70353901273136e-276,0.259367614219933,0.503,0.189,9.43452422889209e-272,"Mac","Ap3s1",NA
"Ppp1r9b.Mac",1.27418364487466e-275,0.263735699044358,0.36,0.107,1.56049270987799e-271,"Mac","Ppp1r9b",NA
"Tespa1.Mac",4.36719506215174e-275,-0.569822661699756,0.01,0.212,5.34850379261723e-271,"Mac","Tespa1",NA
"Arpc4.Mac",4.28837843548661e-274,0.370128442095142,0.879,0.575,5.25197706994045e-270,"Mac","Arpc4",NA
"Vps29.Mac",2.67790019984895e-273,0.302314731357111,0.595,0.257,3.27962437475501e-269,"Mac","Vps29",NA
"Slc25a5.Mac",6.83085654286352e-273,0.36937337656663,0.904,0.716,8.36575000804495e-269,"Mac","Slc25a5",NA
"Ddost.Mac",1.17963969084022e-272,0.276757415603224,0.553,0.222,1.44470472937202e-268,"Mac","Ddost",NA
"Cd79b.Mac",2.23226851775997e-272,-1.54170283771341,0.063,0.283,2.73385925370063e-268,"Mac","Cd79b","CM"
"Eif4g1.Mac",4.75595026155578e-272,0.274948350763234,0.456,0.164,5.82461228532736e-268,"Mac","Eif4g1",NA
"Pdcd4.Mac",1.38174292969452e-271,-0.764144121263698,0.155,0.385,1.69222056599688e-267,"Mac","Pdcd4",NA
"Wdr83os.Mac",2.66450193625608e-271,0.295712492651073,0.62,0.27,3.26321552133282e-267,"Mac","Wdr83os",NA
"Rpl38.Mac",8.78355391692591e-271,-0.284261653583422,0.993,0.974,1.07572184820592e-266,"Mac","Rpl38",NA
"H2-Ob.Mac",3.94009717826487e-270,-0.826202449434873,0.028,0.237,4.82543701422098e-266,"Mac","H2-Ob",NA
"Psmc1.Mac",1.44006962485634e-268,0.254083346365291,0.464,0.169,1.76365326956155e-264,"Mac","Psmc1",NA
"Cd79a.Mac",1.99501116517293e-268,-1.99501837311098,0.069,0.287,2.44329017398728e-264,"Mac","Cd79a","CM"
"Psmd13.Mac",3.95796710995836e-268,0.272292042572069,0.53,0.212,4.84732231956601e-264,"Mac","Psmd13",NA
"Ogdh.Mac",4.63303184401766e-268,0.260604185005181,0.451,0.161,5.67407409936843e-264,"Mac","Ogdh",NA
"Usf2.Mac",2.77754858702002e-267,0.274464868701471,0.556,0.226,3.40166375452342e-263,"Mac","Usf2","TF"
"Lasp1.Mac",7.45357470058075e-267,0.254762796520525,0.465,0.168,9.12839293580124e-263,"Mac","Lasp1",NA
"Dynll1.Mac",1.25787248783398e-266,0.34913712197125,0.896,0.621,1.54051643585028e-262,"Mac","Dynll1",NA
"Cdc42ep3.Mac",1.70264646758298e-266,0.442545781972265,0.416,0.151,2.08523112884888e-262,"Mac","Cdc42ep3",NA
"Gal.Mac",1.72067146516614e-266,0.313622033015733,0.128,0.003,2.10730634338898e-262,"Mac","Gal","Sec"
"Adcy3.Mac",4.10345497049694e-266,0.251601049671846,0.164,0.015,5.0255013023676e-262,"Mac","Adcy3",NA
"Rps8.Mac",4.76409251021323e-266,-0.345080408225656,0.998,0.958,5.83458409725815e-262,"Mac","Rps8","CM"
"Mob1a.Mac",6.13737162518079e-266,0.279602698108919,0.558,0.228,7.51643902935891e-262,"Mac","Mob1a",NA
"Cd69.Mac",8.58709752650982e-266,-0.76202549002166,0.07,0.294,1.05166183407166e-261,"Mac","Cd69","CM"
"Eif3a.Mac",2.06263376982405e-265,0.315571970723199,0.664,0.307,2.52610757790351e-261,"Mac","Eif3a",NA
"Ms4a1.Mac",2.40939587786139e-265,-1.06527687658262,0.018,0.218,2.95078713161685e-261,"Mac","Ms4a1","CM"
"Bax.Mac",2.48073250067902e-264,0.342027359107136,0.707,0.357,3.03815309358159e-260,"Mac","Bax",NA
"Ndufab1.Mac",2.45991255539581e-263,0.298769973598113,0.594,0.26,3.01265490659325e-259,"Mac","Ndufab1",NA
"Mrpl14.Mac",1.728114382905e-262,0.274671869801408,0.53,0.212,2.11642168474375e-258,"Mac","Mrpl14",NA
"Far1.Mac",2.92587249856444e-261,0.250822567229282,0.371,0.119,3.58331604899187e-257,"Mac","Far1",NA
"Tcf7.Mac",3.30086492794613e-261,-0.5921488456533,0.006,0.196,4.04256927725563e-257,"Mac","Tcf7","TF"
"Myl6.Mac",4.1966203312354e-261,0.28318036854452,0.978,0.901,5.139600919664e-257,"Mac","Myl6",NA
"Ubl3.Mac",4.89433703901758e-261,0.296862809410735,0.688,0.317,5.99409457168483e-257,"Mac","Ubl3",NA
"Plekho1.Mac",1.19153275757737e-260,0.255449153079463,0.408,0.139,1.45927016820501e-256,"Mac","Plekho1",NA
"Bcl11b.Mac",1.23064424717411e-259,-0.605907171304366,0.013,0.208,1.50717000951413e-255,"Mac","Bcl11b",NA
"Ndufs5.Mac",4.97612343489702e-259,0.314996265988599,0.681,0.33,6.09425837071839e-255,"Mac","Ndufs5",NA
"Rps2.Mac",1.30198244043317e-258,-0.398679308730238,0.973,0.937,1.59453789479851e-254,"Mac","Rps2",NA
"Pik3ip1.Mac",3.68514810389766e-258,-0.614479279519959,0.022,0.221,4.51320088284346e-254,"Mac","Pik3ip1",NA
"Ripor2.Mac",1.34251104964267e-257,-0.63439378316522,0.054,0.268,1.64417328249738e-253,"Mac","Ripor2",NA
"Snrpb2.Mac",2.11899243628711e-257,0.293633033641694,0.656,0.299,2.59513003672082e-253,"Mac","Snrpb2",NA
"Cd274.Mac",3.58776670109566e-257,0.264891304532644,0.305,0.084,4.39393787883185e-253,"Mac","Cd274","CM"
"Psmb5.Mac",1.95911417575491e-256,0.355938257960668,0.706,0.362,2.39932713104704e-252,"Mac","Psmb5",NA
"Manf.Mac",8.10776980879836e-256,0.346341405619953,0.632,0.299,9.92958568483535e-252,"Mac","Manf",NA
"Itgal.Mac",2.04885991155567e-255,0.333716333138731,0.522,0.212,2.50923873368223e-251,"Mac","Itgal","CM"
"Actr2.Mac",3.77550451738734e-255,0.348176024955329,0.773,0.418,4.62386038244427e-251,"Mac","Actr2",NA
"Ppp2r5c.Mac",6.11432408450723e-255,0.255405395167036,0.513,0.205,7.48821270629601e-251,"Mac","Ppp2r5c",NA
"Naa38.Mac",9.68199444542316e-255,0.267962968563824,0.558,0.235,1.18575385973097e-250,"Mac","Naa38",NA
"Hcst.Mac",2.7119906479813e-253,-0.868666255349567,0.515,0.6,3.3213749465827e-249,"Mac","Hcst",NA
"Nfe2l1.Mac",9.28104501190151e-253,0.254037812427844,0.307,0.086,1.13664958260758e-248,"Mac","Nfe2l1","TF"
"Cd247.Mac",1.70088415011416e-252,-0.583689031190495,0.014,0.205,2.08307281864481e-248,"Mac","Cd247",NA
"Snx3.Mac",8.2595140870642e-252,0.339674714911932,0.763,0.411,1.01154269024275e-247,"Mac","Snx3",NA
"Cnbp.Mac",3.34813665730632e-251,-0.599276977631812,0.585,0.66,4.10046296420306e-247,"Mac","Cnbp","TF"
"Tpt1.Mac",8.35621876874239e-251,-0.35013558693489,0.993,0.993,1.02338611260788e-246,"Mac","Tpt1",NA
"Tmed5.Mac",2.16082591833079e-250,0.326090175017295,0.672,0.322,2.64636350217972e-246,"Mac","Tmed5",NA
"Rps27a.Mac",2.18456875735948e-250,-0.287110116987979,0.991,0.994,2.67544135713816e-246,"Mac","Rps27a",NA
"0610012G03Rik.Mac",7.85482795333061e-250,0.259707918964671,0.519,0.212,9.619807794444e-246,"Mac","0610012G03Rik",NA
"Iglc3.Mac",6.32663460503708e-249,-1.4442712326538,0.05,0.254,7.74822940078891e-245,"Mac","Iglc3",NA
"Nhp2.Mac",2.31336878923188e-248,0.279031028901378,0.56,0.243,2.83318275617229e-244,"Mac","Nhp2",NA
"Rpl35a.Mac",7.01593271396987e-248,-0.288715694079551,0.994,0.981,8.59241279479891e-244,"Mac","Rpl35a","CM"
"Stk17b.Mac",1.06362218498617e-247,-0.770117976472954,0.523,0.628,1.30261808995256e-243,"Mac","Stk17b",NA
"1810037I17Rik.Mac",1.56092240211033e-247,0.368133171561591,0.794,0.459,1.91166166586452e-243,"Mac","1810037I17Rik",NA
"H2-Oa.Mac",1.849423720803e-247,-0.742885294517298,0.036,0.236,2.26498923086743e-243,"Mac","H2-Oa",NA
"Pkm.Mac",3.36572320050787e-247,0.382987966507402,0.865,0.601,4.12200120366199e-243,"Mac","Pkm",NA
"Sla.Mac",8.31570275426812e-247,0.279491584167751,0.569,0.245,1.01842411631522e-242,"Mac","Sla",NA
"Klrd1.Mac",8.40564178709677e-247,-0.927753433687171,0.025,0.22,1.02943894966574e-242,"Mac","Klrd1",NA
"Sod2.Mac",2.55396241875798e-245,0.268199163833188,0.572,0.252,3.12783777425289e-241,"Mac","Sod2",NA
"Msmo1.Mac",1.0919203585386e-244,0.252487495389885,0.247,0.058,1.33727486310223e-240,"Mac","Msmo1",NA
"Mrpl20.Mac",2.23499678534707e-244,0.296425335644964,0.61,0.278,2.73720056301456e-240,"Mac","Mrpl20",NA
"Cuta.Mac",3.67464441091856e-244,0.27194843261984,0.635,0.292,4.50033701005196e-240,"Mac","Cuta",NA
"Ly6d.Mac",4.32168619190818e-244,-1.70556609195237,0.067,0.272,5.29276907922994e-240,"Mac","Ly6d",NA
"Psma7.Mac",4.51792070151863e-244,0.368209956155821,0.834,0.531,5.53309748314986e-240,"Mac","Psma7",NA
"mt-Nd5.Mac",8.15640463347016e-244,0.466524259444451,0.759,0.418,9.9891487546109e-240,"Mac","mt-Nd5",NA
"Ier3ip1.Mac",1.95293131359247e-243,0.316505431043296,0.746,0.402,2.3917549797567e-239,"Mac","Ier3ip1",NA
"Pf4.Mac",2.24318723054088e-243,0.725346704432007,0.183,0.028,2.74723140124342e-239,"Mac","Pf4","Sec"
"Akr1b3.Mac",3.05556659697245e-243,0.293300016655763,0.627,0.29,3.74215241131216e-239,"Mac","Akr1b3",NA
"Cycs.Mac",4.69767659524658e-243,0.335298605118744,0.71,0.376,5.75324452619849e-239,"Mac","Cycs",NA
"Ndufa12.Mac",8.19614437791267e-243,0.290264910953796,0.613,0.283,1.00378180196296e-238,"Mac","Ndufa12",NA
"4930523C07Rik.Mac",3.96806354830283e-242,-0.71554968143951,0.222,0.429,4.85968742760648e-238,"Mac","4930523C07Rik",NA
"Pycard.Mac",3.98725533397612e-242,0.355674823676773,0.692,0.37,4.88319160752055e-238,"Mac","Pycard",NA
"Cox7b.Mac",4.72122681996609e-242,0.357907624136875,0.835,0.555,5.78208648641247e-238,"Mac","Cox7b",NA
"Acox3.Mac",1.08077213914058e-241,0.287609744683164,0.327,0.101,1.32362163880547e-237,"Mac","Acox3",NA
"Mrps18c.Mac",1.67243280846978e-238,0.25239520187907,0.539,0.229,2.04822846053294e-234,"Mac","Mrps18c",NA
"Ifi211.Mac",1.70159674251441e-238,0.312261783055505,0.187,0.03,2.0839455305574e-234,"Mac","Ifi211",NA
"Sh3glb1.Mac",1.63043553121094e-236,0.308547282572775,0.807,0.464,1.99679439507404e-232,"Mac","Sh3glb1",NA
"Rhob.Mac",7.4832925451571e-236,0.266831854048783,0.475,0.186,9.16478838005391e-232,"Mac","Rhob",NA
"S100a11.Mac",2.96062172764317e-235,-0.264049966354779,0.955,0.702,3.62587342984459e-231,"Mac","S100a11",NA
"Ighd.Mac",4.88898133595451e-235,-1.15922253422785,0.041,0.233,5.98753544214349e-231,"Mac","Ighd",NA
"Cks1b.Mac",7.40872113477741e-235,0.254567271684583,0.227,0.051,9.07346077376189e-231,"Mac","Cks1b",NA
"S1pr1.Mac",6.21427413117872e-234,-0.60076291960784,0.029,0.216,7.61062152845458e-230,"Mac","S1pr1","CM"
"Tspo.Mac",7.98961125120697e-234,0.383689130353655,0.863,0.669,9.78487689935318e-230,"Mac","Tspo",NA
"Cd28.Mac",1.09195537069779e-233,-0.620700936887028,0.01,0.186,1.33731774249358e-229,"Mac","Cd28","CM"
"Ly6e.Mac",3.51789625504529e-233,-0.564222161407096,0.865,0.868,4.30836754355396e-229,"Mac","Ly6e",NA
"Ctsw.Mac",4.8357334192745e-233,-0.788664318017024,0.027,0.213,5.92232271858549e-229,"Mac","Ctsw",NA
"Itgb7.Mac",2.58103549154742e-232,-0.625137086653939,0.113,0.33,3.16099416649813e-228,"Mac","Itgb7","CM"
"Dock10.Mac",6.98652090529618e-232,0.2828706834829,0.515,0.219,8.55639215271624e-228,"Mac","Dock10",NA
"Fcmr.Mac",1.6464774254346e-230,-1.02048210411916,0.027,0.211,2.01644090292975e-226,"Mac","Fcmr",NA
"Cenpx.Mac",3.9249312147627e-230,0.251871579283301,0.566,0.25,4.80686325871988e-226,"Mac","Cenpx",NA
"Chchd2.Mac",4.05633386497541e-230,0.284773969325699,0.939,0.82,4.96779208443538e-226,"Mac","Chchd2",NA
"Wdr1.Mac",5.95073028889954e-230,0.304673709547275,0.704,0.356,7.28785938481527e-226,"Mac","Wdr1",NA
"Ywhaz.Mac",2.72412522600498e-228,0.322745214357448,0.737,0.394,3.33623616428829e-224,"Mac","Ywhaz",NA
"Mmp12.Mac",1.12609423406548e-225,1.45190185087744,0.255,0.072,1.37912760845999e-221,"Mac","Mmp12",NA
"Timm10b.Mac",2.69941933037747e-225,0.281265513997588,0.76,0.408,3.30597885391329e-221,"Mac","Timm10b",NA
"Pdap1.Mac",7.2538166946377e-225,0.290980874513293,0.613,0.29,8.88374930592279e-221,"Mac","Pdap1",NA
"Rpl35.Mac",1.68349792995554e-223,-0.390730827330859,0.958,0.888,2.06177991481655e-219,"Mac","Rpl35","CM"
"Rara.Mac",1.95449151337558e-222,0.25830521779834,0.4,0.149,2.39366575643107e-218,"Mac","Rara","TF"
"Eef2.Mac",9.82868996355415e-222,-0.422473997156686,0.955,0.872,1.20371965983648e-217,"Mac","Eef2","CM"
"Ndufa8.Mac",1.01222632810221e-220,0.268477922197106,0.639,0.313,1.23967358402677e-216,"Mac","Ndufa8",NA
"Sec61b.Mac",1.20293665051626e-220,0.332120458644071,0.898,0.697,1.47323651588726e-216,"Mac","Sec61b",NA
"Rhoh.Mac",2.78125344780709e-219,-0.743260051638866,0.216,0.405,3.40620109752934e-215,"Mac","Rhoh",NA
"Psmb4.Mac",1.39448891170705e-218,0.294704707344017,0.697,0.36,1.70783057016763e-214,"Mac","Psmb4",NA
"Rcsd1.Mac",1.50173684918727e-218,-0.591548185055298,0.081,0.277,1.83917711919965e-214,"Mac","Rcsd1",NA
"H2-Q6.Mac",8.285815937132e-218,-0.6376543657169,0.074,0.271,1.01476387782056e-213,"Mac","H2-Q6",NA
"Scp2.Mac",7.90127882104956e-216,0.354290065707577,0.775,0.438,9.6766961721394e-212,"Mac","Scp2",NA
"Arpc1b.Mac",7.03154579299111e-215,0.25922670519684,0.964,0.851,8.61153413267621e-211,"Mac","Arpc1b",NA
"Hsbp1.Mac",2.15609445628392e-214,0.268084956684601,0.663,0.332,2.64056888061092e-210,"Mac","Hsbp1",NA
"Siglecg.Mac",2.12386403939342e-210,-0.625806471886819,0.022,0.192,2.60109628904512e-206,"Mac","Siglecg",NA
"Vps37b.Mac",6.04536362843854e-210,-0.798754862994191,0.153,0.346,7.40375683574868e-206,"Mac","Vps37b",NA
"Ndufb4.Mac",1.64291773845409e-209,0.28322473381509,0.697,0.365,2.01208135428473e-205,"Mac","Ndufb4",NA
"Itgam.Mac",1.90536382100159e-209,0.281124038476932,0.346,0.121,2.33349907158065e-205,"Mac","Itgam","CM"
"Iglc2.Mac",2.92563649251955e-209,-1.68789358301574,0.083,0.269,3.58302701238869e-205,"Mac","Iglc2",NA
"Lrrfip1.Mac",3.63044957321431e-209,0.30452640627677,0.662,0.34,4.44621159231556e-205,"Mac","Lrrfip1","TF"
"Hprt.Mac",6.90900309507137e-209,0.251031697762763,0.581,0.273,8.4614560905339e-205,"Mac","Hprt",NA
"Nkg7.Mac",1.35925931524387e-208,-1.82700920380571,0.068,0.254,1.66468488337916e-204,"Mac","Nkg7",NA
"Jund.Mac",1.53259720059297e-208,-0.495758944988683,0.843,0.85,1.87697179156621e-204,"Mac","Jund","TF"
"Snrpd1.Mac",3.66723372101447e-208,0.259592464384121,0.587,0.277,4.49126113812642e-204,"Mac","Snrpd1",NA
"Cpne5.Mac",3.81703090163437e-208,0.278448130156258,0.107,0.004,4.67471774523162e-204,"Mac","Cpne5",NA
"Bank1.Mac",9.28268446855396e-208,-0.736469982040527,0.017,0.18,1.1368503668638e-203,"Mac","Bank1",NA
"H2-Q4.Mac",4.91950801301844e-207,-0.674559722454428,0.229,0.415,6.02492146354368e-203,"Mac","H2-Q4",NA
"Ndufa13.Mac",2.34070512438065e-206,0.294945820652872,0.892,0.654,2.86666156582899e-202,"Mac","Ndufa13",NA
"Minos1.Mac",7.83391092252709e-204,0.30264012247384,0.819,0.532,9.59419070681893e-200,"Mac","Minos1",NA
"Ndufb9.Mac",1.67214090651391e-203,0.286297657862912,0.733,0.412,2.04787096820758e-199,"Mac","Ndufb9",NA
"Sqstm1.Mac",2.08313092810057e-203,0.278880170564168,0.572,0.271,2.55121044764476e-199,"Mac","Sqstm1",NA
"Lars2.Mac",1.94784319599868e-201,0.266456263930627,0.231,0.06,2.38552356213958e-197,"Mac","Lars2",NA
"Eif4g2.Mac",1.97334086745945e-201,0.27787036230611,0.723,0.398,2.41675056037759e-197,"Mac","Eif4g2",NA
"H2-DMb2.Mac",4.22632645433191e-201,-1.14396682870734,0.119,0.302,5.17598200862029e-197,"Mac","H2-DMb2",NA
"Sdhb.Mac",1.67694898911656e-200,0.269821029169665,0.661,0.342,2.05375942697105e-196,"Mac","Sdhb","CM"
"Psma4.Mac",1.29669030305186e-198,0.260431806029882,0.624,0.31,1.58805661414761e-194,"Mac","Psma4",NA
"Ndufb10.Mac",4.69973369358572e-198,0.288808679069444,0.747,0.42,5.75576385453444e-194,"Mac","Ndufb10",NA
"Usmg5.Mac",5.3409133912322e-198,0.280524113885062,0.816,0.536,6.54101663024208e-194,"Mac","Usmg5",NA
"Sept6.Mac",9.45122378857444e-196,-0.503049180344527,0.065,0.244,1.15749137738671e-191,"Mac","Sept6",NA
"Ranbp1.Mac",5.74721934103305e-194,0.285369865442701,0.64,0.332,7.03861952696318e-190,"Mac","Ranbp1",NA
"S1pr4.Mac",2.1458412204387e-193,-0.503069755914086,0.034,0.199,2.62801174267127e-189,"Mac","S1pr4","CM"
"Spint2.Mac",3.91262920561716e-193,-0.447820199006281,0.036,0.204,4.79179698811933e-189,"Mac","Spint2",NA
"Ly6a.Mac",3.60428343026003e-192,-0.865251143612979,0.101,0.286,4.41416591703946e-188,"Mac","Ly6a",NA
"Srgn.Mac",7.91873177744809e-192,-0.91349844336451,0.872,0.887,9.69807080784067e-188,"Mac","Srgn",NA
"Eif3c.Mac",5.76088592323322e-189,0.253556234798967,0.675,0.345,7.05535699018372e-185,"Mac","Eif3c",NA
"Spcs1.Mac",1.19029383395901e-188,0.269188343661098,0.666,0.357,1.4577528584496e-184,"Mac","Spcs1",NA
"Chmp2a.Mac",1.22263006411978e-187,0.266051891085018,0.776,0.448,1.49735503952749e-183,"Mac","Chmp2a",NA
"Junb.Mac",2.75678553476923e-187,-0.71912906282914,0.942,0.923,3.37623524443187e-183,"Mac","Junb","TF"
"Gm31243.Mac",4.90637114267193e-187,-0.610909205293623,0.007,0.149,6.00883273843031e-183,"Mac","Gm31243",NA
"Ralgps2.Mac",6.3962144822304e-187,-0.579570002457736,0.015,0.163,7.83344387638757e-183,"Mac","Ralgps2",NA
"Cirbp.Mac",1.3469682986696e-186,-0.680404376867466,0.276,0.434,1.64963207538065e-182,"Mac","Cirbp",NA
"Ccr1.Mac",1.83264740779106e-186,-0.273395952035467,0.554,0.235,2.24444328032171e-182,"Mac","Ccr1",NA
